fipe_cod,tabela_id,anoref,mesref,tipo,marca_id,marca,modelo_id,modelo,anomod,comb_cod,comb_sigla,comb,valor
004003-7,311,2024,7,1,23,GM - Chevrolet,1026,Corsa Pick-Up GL/ Champ 1.6 MPFI / EFI,1995,1,G,Gasolina,13299
004040-1,311,2024,7,1,23,GM - Chevrolet,1080,Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1990,1,G,Gasolina,7812
004075-4,311,2024,7,1,23,GM - Chevrolet,1088,Lumina,1991,1,G,Gasolina,10487
004240-4,311,2024,7,1,23,GM - Chevrolet,1096,MONTANA  Sport 1.8 MPFI FlexPower 8V,2004,1,G,Gasolina,26855
004050-9,311,2024,7,1,23,GM - Chevrolet,1105,Monza GLS/ Hi-Tech 2.0 EFI 2p e 4p,1994,1,G,Gasolina,13766
004358-3,311,2024,7,1,23,GM - Chevrolet,4849,PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p,2009,1,G,Gasolina,19526
004244-7,311,2024,7,1,23,GM - Chevrolet,1128,S10 Blazer Executive 2.8 4x4 TDI Diesel,2005,3,D,Diesel,63062
004413-0,311,2024,7,1,23,GM - Chevrolet,6101,S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.,2018,3,D,Diesel,125733
004301-0,311,2024,7,1,23,GM - Chevrolet,1143,S10 P-Up Colina 2.8 TDI 4x2/4x4 CS Dies.,2006,3,D,Diesel,55807
004435-0,311,2024,7,1,23,GM - Chevrolet,6490,SPIN LS 1.8 8V Econo.Flex 5p Mec.,2019,1,G,Gasolina,57189
004414-8,311,2024,7,1,23,GM - Chevrolet,6104,SPIN LT 1.8 8V Econo.Flex 5p Mec.,2013,1,G,Gasolina,37883
004153-0,311,2024,7,1,23,GM - Chevrolet,1198,Suburban 5.7/6.5 V8/5.3 V8,2007,1,G,Gasolina,162854
004188-2,311,2024,7,1,23,GM - Chevrolet,1210,Trafic Furgao Carga 2.2,1992,1,G,Gasolina,7855
004249-8,311,2024,7,1,23,GM - Chevrolet,1236,Zafira Elite 2.0 MPFI FlexPower 8V  Aut,2006,1,G,Gasolina,27778
014014-7,311,2024,7,1,25,Honda,1242,Accord Sedan EX 2.4/2.3/ 2.2 16V,2002,1,G,Gasolina,23471
014015-5,311,2024,7,1,25,Honda,1244,Accord Sedan EXR,1996,1,G,Gasolina,13601
014045-7,311,2024,7,1,25,Honda,10815,Fit EX/S 1.5 Flex/Flexone 16V 5p Aut.,2015,1,G,Gasolina,60472
014045-7,311,2024,7,1,25,Honda,10815,Fit EX/S 1.5 Flex/Flexone 16V 5p Aut.,2007,1,G,Gasolina,30753
014042-2,311,2024,7,1,25,Honda,1277,Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Aut.,2005,1,G,Gasolina,26865
015032-0,311,2024,7,1,26,Hyundai,1286,Accent GLS 1.5 12V/16V Aut.,1995,1,G,Gasolina,6424
015010-0,311,2024,7,1,26,Hyundai,1335,Sonata GL 2.0 4p,1993,1,G,Gasolina,5012
033013-2,311,2024,7,1,33,Land Rover,1443,Defender 110 2.5 HCPU TDi CS Diesel,1998,3,D,Diesel,55120
033003-5,311,2024,7,1,33,Land Rover,1454,Defender 90 Soft Top Diesel,1997,3,D,Diesel,39164
033009-4,311,2024,7,1,33,Land Rover,1472,Range Rover HSE 4.4/ 4.6,1999,1,G,Gasolina,33796
033096-5,311,2024,7,1,33,Land Rover,6783,Range Rover Vogue 3.0 TDV6 Diesel Aut.,2015,3,D,Diesel,312374
