fipe_cod,tabela_id,anoref,mesref,tipo,marca_id,marca,modelo_id,modelo,anomod,comb_cod,comb_sigla,comb,valor
094001-1,317,2025,1,1,236,CAB Motors,9561,Stark Mountaim 2.3 AWD TDI Diesel 3p,2021,3,D,Diesel,182068
094002-0,317,2025,1,1,236,CAB Motors,9562,Stark Superação 2.3 AWD 2.3 TDI Die. 3p,2021,3,D,Diesel,191264
041001-2,317,2025,1,1,10,Cadillac,258,Deville/Eldorado 4.9,1995,1,G,Gasolina,75800
041001-2,317,2025,1,1,10,Cadillac,258,Deville/Eldorado 4.9,1994,1,G,Gasolina,53779
041001-2,317,2025,1,1,10,Cadillac,258,Deville/Eldorado 4.9,1993,1,G,Gasolina,44766
041001-2,317,2025,1,1,10,Cadillac,258,Deville/Eldorado 4.9,1992,1,G,Gasolina,40232
041001-2,317,2025,1,1,10,Cadillac,258,Deville/Eldorado 4.9,1991,1,G,Gasolina,36438
041002-0,317,2025,1,1,10,Cadillac,259,Seville 4.6,1996,1,G,Gasolina,81377
041002-0,317,2025,1,1,10,Cadillac,259,Seville 4.6,1995,1,G,Gasolina,79392
064002-6,317,2025,1,1,136,CHANA,4392,Cargo 1.0 8V 53cv (Pick-Up),2006,1,G,Gasolina,8064
010021-8,317,2025,1,1,12,Chrysler,268,Grand Caravan Limited 3.3 V6 12V 182cv,2003,1,G,Gasolina,28749
011119-8,317,2025,1,1,13,Citroën,6152,C3 Excl. 1.6 VTi Flex Start 16V 5p Aut.,2014,1,G,Gasolina,40950
011069-8,317,2025,1,1,13,Citroën,297,C5 Exclusive Break 2.0 16V Aut.,2001,1,G,Gasolina,12765
011209-7,317,2025,1,1,13,Citroën,8883,Jumper 2.0 Minibus 16L Turbo Diesel,2022,3,D,Diesel,198941
011209-7,317,2025,1,1,13,Citroën,8883,Jumper 2.0 Minibus 16L Turbo Diesel,2021,3,D,Diesel,194088
011209-7,317,2025,1,1,13,Citroën,8883,Jumper 2.0 Minibus 16L Turbo Diesel,2020,3,D,Diesel,186201
011209-7,317,2025,1,1,13,Citroën,8883,Jumper 2.0 Minibus 16L Turbo Diesel,2019,3,D,Diesel,156000
011099-0,317,2025,1,1,13,Citroën,5103,Jumper 2.3 15/16Lug. TB Diesel,2017,3,D,Diesel,138308
011099-0,317,2025,1,1,13,Citroën,5103,Jumper 2.3 15/16Lug. TB Diesel,2016,3,D,Diesel,120085
011099-0,317,2025,1,1,13,Citroën,5103,Jumper 2.3 15/16Lug. TB Diesel,2015,3,D,Diesel,109821
011099-0,317,2025,1,1,13,Citroën,5103,Jumper 2.3 15/16Lug. TB Diesel,2014,3,D,Diesel,107021
011099-0,317,2025,1,1,13,Citroën,5103,Jumper 2.3 15/16Lug. TB Diesel,2013,3,D,Diesel,83899
011099-0,317,2025,1,1,13,Citroën,5103,Jumper 2.3 15/16Lug. TB Diesel,2012,3,D,Diesel,81852
011099-0,317,2025,1,1,13,Citroën,5103,Jumper 2.3 15/16Lug. TB Diesel,2011,3,D,Diesel,75167
011099-0,317,2025,1,1,13,Citroën,5103,Jumper 2.3 15/16Lug. TB Diesel,2010,3,D,Diesel,59275
011100-7,317,2025,1,1,13,Citroën,5140,Jumper 2.3 Furgão TB Diesel,2017,3,D,Diesel,127769
011100-7,317,2025,1,1,13,Citroën,5140,Jumper 2.3 Furgão TB Diesel,2010,3,D,Diesel,68542
011074-4,317,2025,1,1,13,Citroën,345,Xsara Picasso Exclusive 2.0 16V Aut.,2005,1,G,Gasolina,12089
066004-3,317,2025,1,1,147,EFFA,4639,ULC PICAPE 1.0 8V 2p,2011,1,G,Gasolina,15820
066015-9,317,2025,1,1,147,EFFA,7345,V22 Pick-up CD 1.3 16V 4p,2019,1,G,Gasolina,56390
066015-9,317,2025,1,1,147,EFFA,7345,V22 Pick-up CD 1.3 16V 4p,2016,1,G,Gasolina,34453
044001-9,317,2025,1,1,19,Envemo,413,Camper 2.5/GL/GLS/Master 4.1,1990,1,G,Gasolina,16778
031013-1,317,2025,1,1,20,Ferrari,418,348 Spider 3.4,1994,1,G,Gasolina,185307
031015-8,317,2025,1,1,20,Ferrari,424,355 GTS Spider,1995,1,G,Gasolina,181414
031026-3,317,2025,1,1,20,Ferrari,3932,612 Scaglietti F1 V12 540cv,2006,1,G,Gasolina,912021
001488-5,317,2025,1,1,21,Fiat,7968,ARGO HGT 1.8 16V Flex Aut.,2021,1,G,Gasolina,79087
001488-5,317,2025,1,1,21,Fiat,7968,ARGO HGT 1.8 16V Flex Aut.,2020,1,G,Gasolina,72110
001488-5,317,2025,1,1,21,Fiat,7968,ARGO HGT 1.8 16V Flex Aut.,2019,1,G,Gasolina,67827
001488-5,317,2025,1,1,21,Fiat,7968,ARGO HGT 1.8 16V Flex Aut.,2018,1,G,Gasolina,65653
001490-7,317,2025,1,1,21,Fiat,7969,ARGO HGT 1.8 16V Flex Mec.,2019,1,G,Gasolina,67689
001490-7,317,2025,1,1,21,Fiat,7969,ARGO HGT 1.8 16V Flex Mec.,2018,1,G,Gasolina,62178
001489-3,317,2025,1,1,21,Fiat,7971,ARGO PRECISION 1.8 16V Flex Aut.,2020,1,G,Gasolina,68073
001489-3,317,2025,1,1,21,Fiat,7971,ARGO PRECISION 1.8 16V Flex Aut.,2019,1,G,Gasolina,61525
001489-3,317,2025,1,1,21,Fiat,7971,ARGO PRECISION 1.8 16V Flex Aut.,2018,1,G,Gasolina,60024
001491-5,317,2025,1,1,21,Fiat,7970,ARGO PRECISION 1.8 16V Flex Mec.,2019,1,G,Gasolina,64501
001491-5,317,2025,1,1,21,Fiat,7970,ARGO PRECISION 1.8 16V Flex Mec.,2018,1,G,Gasolina,61952
001519-9,317,2025,1,1,21,Fiat,8690,ARGO TREKKING 1.3 8V Flex,2022,1,G,Gasolina,72746
001190-8,317,2025,1,1,21,Fiat,453,Ducato Cargo 2.8 Curto/Longo TB Diesel,2004,3,D,Diesel,42500
001285-8,317,2025,1,1,21,Fiat,5027,Ducato Minibus 2.3 ME Diesel,2011,3,D,Diesel,75058
001160-6,317,2025,1,1,21,Fiat,461,Ducato Mult/ Vetrato 2.8 T.Baixo TB Dies,2001,3,D,Diesel,25835
001023-5,317,2025,1,1,21,Fiat,469,Elba CS 1.6 / 1.5 /1.3,1986,1,G,Gasolina,3691
001026-0,317,2025,1,1,21,Fiat,472,Fiorino Furgão 1.0,1995,1,G,Gasolina,11503
001379-0,317,2025,1,1,21,Fiat,5926,Grand Siena ESSENCE 1.6 Flex 16V,2015,1,G,Gasolina,37800
001380-3,317,2025,1,1,21,Fiat,5927,Grand Siena ESSENCE Dual. 1.6 Flex 16V,2012,1,G,Gasolina,30459
001326-9,317,2025,1,1,21,Fiat,5341,Idea ESSENCE 1.6 Flex 16V 5p,2012,1,G,Gasolina,29173
001088-0,317,2025,1,1,21,Fiat,503,Marea Weekend Turbo 2.0 20V 4p,2004,1,G,Gasolina,35045
001176-2,317,2025,1,1,21,Fiat,505,Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p,2006,1,G,Gasolina,15345
001031-6,317,2025,1,1,21,Fiat,517,Palio EL 1.5 mpi 2p e 4p,1997,2,Á,Álcool,7723
001063-4,317,2025,1,1,21,Fiat,518,Palio EL 1.6 spi 2p e 4p,2000,1,G,Gasolina,12755
001063-4,317,2025,1,1,21,Fiat,518,Palio EL 1.6 spi 2p e 4p,1999,1,G,Gasolina,12158
001063-4,317,2025,1,1,21,Fiat,518,Palio EL 1.6 spi 2p e 4p,1999,2,Á,Álcool,9484
001063-4,317,2025,1,1,21,Fiat,518,Palio EL 1.6 spi 2p e 4p,1998,1,G,Gasolina,11457
001063-4,317,2025,1,1,21,Fiat,518,Palio EL 1.6 spi 2p e 4p,1998,2,Á,Álcool,8469
001207-6,317,2025,1,1,21,Fiat,521,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2011,1,G,Gasolina,27509
001207-6,317,2025,1,1,21,Fiat,521,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2010,1,G,Gasolina,26838
001207-6,317,2025,1,1,21,Fiat,521,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2009,1,G,Gasolina,26051
001207-6,317,2025,1,1,21,Fiat,521,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2008,1,G,Gasolina,24700
001207-6,317,2025,1,1,21,Fiat,521,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2007,1,G,Gasolina,20930
001207-6,317,2025,1,1,21,Fiat,521,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2006,1,G,Gasolina,18263
001207-6,317,2025,1,1,21,Fiat,521,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2005,1,G,Gasolina,17479
001207-6,317,2025,1,1,21,Fiat,521,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2004,1,G,Gasolina,15230
001066-9,317,2025,1,1,21,Fiat,519,Palio ELX 1.0/ 1.0 Fire Flex 8V 2p,1999,2,Á,Álcool,8167
001357-9,317,2025,1,1,21,Fiat,5619,Palio Week. Adv. Dualogic 1.8 Flex,2011,1,G,Gasolina,33819
001033-2,317,2025,1,1,21,Fiat,568,Premio CS 1.6/ 1.5/ 1.3 2p,1986,1,G,Gasolina,3689
001316-1,317,2025,1,1,21,Fiat,5295,Punto ESSENCE 1.6 Flex 16V 5p,2011,1,G,Gasolina,29017
001251-3,317,2025,1,1,21,Fiat,4424,Punto Sporting 1.8 Flex 8V/16V 5p,2010,1,G,Gasolina,29427
001211-4,317,2025,1,1,21,Fiat,583,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2003,1,G,Gasolina,13101
001213-0,317,2025,1,1,21,Fiat,594,Siena HLX 1.8 mpi Flex 8V 4p,2004,1,G,Gasolina,14681
001257-2,317,2025,1,1,21,Fiat,4733,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2012,1,G,Gasolina,45998
001530-0,317,2025,1,1,21,Fiat,9111,Strada Freedom 1.3 Flex 8V CD,2021,1,G,Gasolina,86545
001232-7,317,2025,1,1,21,Fiat,3885,Strada Trekking 1.4 mpi Fire Flex 8V CS,2012,1,G,Gasolina,36489
001217-3,317,2025,1,1,21,Fiat,611,Strada Trekking 1.8 mpi Flex 8V CS,2006,1,G,Gasolina,25593
001293-9,317,2025,1,1,21,Fiat,5066,Strada Working 1.4 mpi Fire Flex 8V CD,2010,1,G,Gasolina,40778
001389-7,317,2025,1,1,21,Fiat,6098,Strada Working Celeb.1.4 Fire Flex 8V CS,2012,1,G,Gasolina,39009
001037-5,317,2025,1,1,21,Fiat,618,Tempra 2.0 i.e 16V 2p e 4p,1994,1,G,Gasolina,7697
001495-8,317,2025,1,1,21,Fiat,8046,Toro Blackjack 2.4 16V flex Aut,2019,1,G,Gasolina,93309
001495-8,317,2025,1,1,21,Fiat,8046,Toro Blackjack 2.4 16V flex Aut,2018,1,G,Gasolina,91033
001537-7,317,2025,1,1,21,Fiat,9493,Toro Endurance 1.3 T270 4x2 Flex Aut.,32000,1,G,Gasolina,147908
001537-7,317,2025,1,1,21,Fiat,9493,Toro Endurance 1.3 T270 4x2 Flex Aut.,2025,1,G,Gasolina,130228
001537-7,317,2025,1,1,21,Fiat,9493,Toro Endurance 1.3 T270 4x2 Flex Aut.,2024,1,G,Gasolina,126482
001537-7,317,2025,1,1,21,Fiat,9493,Toro Endurance 1.3 T270 4x2 Flex Aut.,2023,1,G,Gasolina,114178
001537-7,317,2025,1,1,21,Fiat,9493,Toro Endurance 1.3 T270 4x2 Flex Aut.,2022,1,G,Gasolina,103385
001508-3,317,2025,1,1,21,Fiat,8236,Toro Endurance 1.8 16V Flex Aut.,2022,1,G,Gasolina,99786
001508-3,317,2025,1,1,21,Fiat,8236,Toro Endurance 1.8 16V Flex Aut.,2021,1,G,Gasolina,89070
001508-3,317,2025,1,1,21,Fiat,8236,Toro Endurance 1.8 16V Flex Aut.,2020,1,G,Gasolina,86641
001508-3,317,2025,1,1,21,Fiat,8236,Toro Endurance 1.8 16V Flex Aut.,2019,1,G,Gasolina,83673
001521-0,317,2025,1,1,21,Fiat,8741,Toro Endurance 1.8 16V Flex Mec.,2021,1,G,Gasolina,87282
001368-4,317,2025,1,1,21,Fiat,5666,UNO ECONOMY Celeb. 1.4 EVO F. Flex 8V 2p,2012,1,G,Gasolina,24892
001049-9,317,2025,1,1,21,Fiat,642,Uno Furgão 1.5/ 1.3,1990,1,G,Gasolina,2732
001162-2,317,2025,1,1,21,Fiat,645,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2013,1,G,Gasolina,27142
001162-2,317,2025,1,1,21,Fiat,645,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2009,1,G,Gasolina,21721
001018-9,317,2025,1,1,21,Fiat,649,Uno Mille/ Mille EX/ Smart 2p,2000,1,G,Gasolina,9607
001137-1,317,2025,1,1,21,Fiat,652,Uno Mille/ Mille EX/ Smart 4p,2000,2,Á,Álcool,10912
067001-4,317,2025,1,1,149,Fibravan,4659,Buggy Plus 1.6 8V,2007,1,G,Gasolina,10091
067001-4,317,2025,1,1,149,Fibravan,4659,Buggy Plus 1.6 8V,2004,1,G,Gasolina,8963
067001-4,317,2025,1,1,149,Fibravan,4659,Buggy Plus 1.6 8V,1997,1,G,Gasolina,4754
067001-4,317,2025,1,1,149,Fibravan,4659,Buggy Plus 1.6 8V,1990,1,G,Gasolina,3555
067003-0,317,2025,1,1,149,Fibravan,4660,Buggy Vip 1.6 8V Total Flex,2011,1,G,Gasolina,22324
067003-0,317,2025,1,1,149,Fibravan,4660,Buggy Vip 1.6 8V Total Flex,2008,1,G,Gasolina,15877
003312-0,317,2025,1,1,22,Ford,4134,Courier Van 1.6/ 1.6 Flex 8V (Carga),2007,1,G,Gasolina,23257
003024-4,317,2025,1,1,22,Ford,677,Del Rey GLX 1.6/1.8 / GL 1.6/1.8 2p e 4p,1988,1,G,Gasolina,6405
003024-4,317,2025,1,1,22,Ford,677,Del Rey GLX 1.6/1.8 / GL 1.6/1.8 2p e 4p,1985,1,G,Gasolina,4079
003367-7,317,2025,1,1,22,Ford,6157,EcoSport FREESTYLE 1.6 16V Flex 5p,2014,1,G,Gasolina,52482
003036-8,317,2025,1,1,22,Ford,687,Escort Ghia 2.0i / 2.0,1993,1,G,Gasolina,6703
003004-0,317,2025,1,1,22,Ford,691,Escort GL 1.8i 16V 3p,1997,1,G,Gasolina,8188
003073-2,317,2025,1,1,22,Ford,716,Explorer XLT 4x2 4.0 V6,1992,1,G,Gasolina,14756
003189-5,317,2025,1,1,22,Ford,722,F-100 Super Série 2.3,1985,1,G,Gasolina,7375
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1995,1,G,Gasolina,17566
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1995,2,Á,Álcool,17255
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1994,1,G,Gasolina,16482
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1993,1,G,Gasolina,14730
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1992,1,G,Gasolina,12213
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1991,1,G,Gasolina,11915
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1990,1,G,Gasolina,11624
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1989,1,G,Gasolina,11230
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1988,1,G,Gasolina,10938
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1987,1,G,Gasolina,10651
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1986,1,G,Gasolina,10380
003162-3,317,2025,1,1,22,Ford,723,F-1000 CD/Blazer 3.6,1985,1,G,Gasolina,8692
003163-1,317,2025,1,1,22,Ford,724,F-1000 CD/Blazer 3.9 Dies.,1995,3,D,Diesel,79997
003163-1,317,2025,1,1,22,Ford,724,F-1000 CD/Blazer 3.9 Dies.,1988,3,D,Diesel,58809
003048-1,317,2025,1,1,22,Ford,727,F-1000 S. S. Diesel / S.S. Diesel Turbo,1990,3,D,Diesel,51717
003043-0,317,2025,1,1,22,Ford,731,F-1000 Super CE 4.9i / 3.6,1993,1,G,Gasolina,17959
003355-3,317,2025,1,1,22,Ford,6032,F-250 Tropica./Tropmine Exec. 3.9 Diesel,2009,3,D,Diesel,136197
003172-0,317,2025,1,1,22,Ford,756,F-250 Tropical 4.2 CE / CD Diesel TB,2000,3,D,Diesel,94474
003289-1,317,2025,1,1,22,Ford,785,Fiesta Sed. 1.6 8V Flex 4p,2007,1,G,Gasolina,21121
003390-1,317,2025,1,1,22,Ford,6431,Fiesta TIT./TIT.Plus 1.6 16V Flex Aut.,2014,1,G,Gasolina,40924
003228-0,317,2025,1,1,22,Ford,798,Focus 2.0 16V/ 2.0 16V Flex 5p,2011,1,G,Gasolina,32206
003228-0,317,2025,1,1,22,Ford,798,Focus 2.0 16V/ 2.0 16V Flex 5p,2005,1,G,Gasolina,17782
003283-2,317,2025,1,1,22,Ford,799,Focus 2.0 16V/SE/SE Plus Flex 5p Aut.,2014,1,G,Gasolina,46184
003283-2,317,2025,1,1,22,Ford,799,Focus 2.0 16V/SE/SE Plus Flex 5p Aut.,2008,1,G,Gasolina,24063
003266-2,317,2025,1,1,22,Ford,800,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,2005,1,G,Gasolina,18841
003347-2,317,2025,1,1,22,Ford,5451,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,2013,1,G,Gasolina,41254
003174-7,317,2025,1,1,22,Ford,809,Furglaine 3.9 Diesel,1987,3,D,Diesel,16632
003177-1,317,2025,1,1,22,Ford,812,Ibiza Chat./Exec. 3.9 Diesel,1989,3,D,Diesel,31204
003408-8,317,2025,1,1,22,Ford,6915,Ka 1.0 SE/SE Plus TiVCT Flex 5p,2015,1,G,Gasolina,36115
003079-1,317,2025,1,1,22,Ford,829,Mondeo CLX 2.0i SW Mec,1999,1,G,Gasolina,9378
003079-1,317,2025,1,1,22,Ford,829,Mondeo CLX 2.0i SW Mec,1998,1,G,Gasolina,8744
