fipe_cod,tabela_id,anoref,mesref,tipo,marca_id,marca,modelo_id,modelo,anomod,comb_cod,comb_sigla,comb,valor
008190-6,316,2024,12,1,6,Audi,6689,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,2015,1,G,Gasolina,88507
008190-6,316,2024,12,1,6,Audi,6689,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,2014,1,G,Gasolina,85126
008256-2,316,2024,12,1,6,Audi,10195,A3 Sed.Perf. Black 2.0 TFSI S-tr. (Hib.),32000,1,G,Gasolina,301883
008256-2,316,2024,12,1,6,Audi,10195,A3 Sed.Perf. Black 2.0 TFSI S-tr. (Hib.),2024,1,G,Gasolina,270733
008279-1,316,2024,12,1,6,Audi,9963,A3 Sedan S-Line 2.0 TFSI  S-Tron.(Híb.),2023,1,G,Gasolina,233444
008118-3,316,2024,12,1,6,Audi,4156,A3 Sportback 2.0 16V TFSI Mec.,2010,1,G,Gasolina,58759
008118-3,316,2024,12,1,6,Audi,4156,A3 Sportback 2.0 16V TFSI Mec.,2007,1,G,Gasolina,41565
008009-8,316,2024,12,1,6,Audi,71,A4 1.8 Avant Mec.,1996,1,G,Gasolina,14232
008036-5,316,2024,12,1,6,Audi,88,A4 2.8 Avant V6 12V,1995,1,G,Gasolina,18716
008037-3,316,2024,12,1,6,Audi,89,A4 2.8 Avant V6 30V Mec.,2000,1,G,Gasolina,23027
008037-3,316,2024,12,1,6,Audi,89,A4 2.8 Avant V6 30V Mec.,1999,1,G,Gasolina,22394
008037-3,316,2024,12,1,6,Audi,89,A4 2.8 Avant V6 30V Mec.,1997,1,G,Gasolina,19133
008102-7,316,2024,12,1,6,Audi,95,A4 3.0 30V 218cv Multitronic 4p,2005,1,G,Gasolina,52661
008102-7,316,2024,12,1,6,Audi,95,A4 3.0 30V 218cv Multitronic 4p,2003,1,G,Gasolina,29512
008207-4,316,2024,12,1,6,Audi,7537,A4 Launch Edition 2.0 TFSI 190cv S troni,2017,1,G,Gasolina,117425
008207-4,316,2024,12,1,6,Audi,7537,A4 Launch Edition 2.0 TFSI 190cv S troni,2016,1,G,Gasolina,112333
008165-5,316,2024,12,1,6,Audi,6082,A5 Cabriolet 2.0 TFSI Quattro Stronic,2015,1,G,Gasolina,180743
008165-5,316,2024,12,1,6,Audi,6082,A5 Cabriolet 2.0 TFSI Quattro Stronic,2013,1,G,Gasolina,166835
008301-1,316,2024,12,1,6,Audi,11039,A5 Sportb. S Line 2.0 TFSI Quatt. (Híb.),32000,1,G,Gasolina,398792
008301-1,316,2024,12,1,6,Audi,11039,A5 Sportb. S Line 2.0 TFSI Quatt. (Híb.),2025,1,G,Gasolina,386158
008025-0,316,2024,12,1,6,Audi,101,A6 2.4 30V Tip./Multitronic,1999,1,G,Gasolina,23641
008068-3,316,2024,12,1,6,Audi,110,A6 2.7 Avant Quattro Tiptronic,2002,1,G,Gasolina,43405
008027-6,316,2024,12,1,6,Audi,114,A6 2.8 30V Tiptronic,1999,1,G,Gasolina,39295
008013-6,316,2024,12,1,6,Audi,115,A6 2.8 Avant,1995,1,G,Gasolina,19116
008105-1,316,2024,12,1,6,Audi,122,A6 3.0 Avant V6 30V 218cv Multitronic 5p,2006,1,G,Gasolina,46345
008105-1,316,2024,12,1,6,Audi,122,A6 3.0 Avant V6 30V 218cv Multitronic 5p,2002,1,G,Gasolina,29321
008179-5,316,2024,12,1,6,Audi,6413,A6 3.0 Avant.TFSI V6 Quattro S tronic 5p,2014,1,G,Gasolina,124039
008179-5,316,2024,12,1,6,Audi,6413,A6 3.0 Avant.TFSI V6 Quattro S tronic 5p,2013,1,G,Gasolina,117000
008178-7,316,2024,12,1,6,Audi,6414,A6 3.0 TFSI V6 Quattro S tronic 4p,2016,1,G,Gasolina,155995
008178-7,316,2024,12,1,6,Audi,6414,A6 3.0 TFSI V6 Quattro S tronic 4p,2014,1,G,Gasolina,126902
008180-9,316,2024,12,1,6,Audi,6462,A6 Allroad 3.0 TFSI V6 Quattro S tronic,2014,1,G,Gasolina,146899
008266-0,316,2024,12,1,6,Audi,9298,A6 Perf. Black 3.0 TFSI Quattro S-tronic,2021,1,G,Gasolina,279124
008187-6,316,2024,12,1,6,Audi,6631,A8 4.0 TFSI Quattro Tiptronic,2013,1,G,Gasolina,267776
008257-0,316,2024,12,1,6,Audi,9078,E-TRON Performace Aut. (Elétrico),2020,1,G,Gasolina,326687
008259-7,316,2024,12,1,6,Audi,9187,E-TRON Sportback Perf. Aut. (Elétrico),32000,1,G,Gasolina,595944
008259-7,316,2024,12,1,6,Audi,9187,E-TRON Sportback Perf. Aut. (Elétrico),2021,1,G,Gasolina,397282
008186-8,316,2024,12,1,6,Audi,6573,Q5 2.0 16V TFSI 225cv Quattro Tiptronic,2017,1,G,Gasolina,146243
008186-8,316,2024,12,1,6,Audi,6573,Q5 2.0 16V TFSI 225cv Quattro Tiptronic,2016,1,G,Gasolina,108531
008186-8,316,2024,12,1,6,Audi,6573,Q5 2.0 16V TFSI 225cv Quattro Tiptronic,2015,1,G,Gasolina,99066
008186-8,316,2024,12,1,6,Audi,6573,Q5 2.0 16V TFSI 225cv Quattro Tiptronic,2014,1,G,Gasolina,96649
008186-8,316,2024,12,1,6,Audi,6573,Q5 2.0 16V TFSI 225cv Quattro Tiptronic,2013,1,G,Gasolina,94291
008134-5,316,2024,12,1,6,Audi,4936,Q5 2.0 16V TFSI Quattro S Tronic,2013,1,G,Gasolina,87534
008134-5,316,2024,12,1,6,Audi,4936,Q5 2.0 16V TFSI Quattro S Tronic,2012,1,G,Gasolina,72187
008134-5,316,2024,12,1,6,Audi,4936,Q5 2.0 16V TFSI Quattro S Tronic,2011,1,G,Gasolina,65899
008134-5,316,2024,12,1,6,Audi,4936,Q5 2.0 16V TFSI Quattro S Tronic,2010,1,G,Gasolina,64291
008134-5,316,2024,12,1,6,Audi,4936,Q5 2.0 16V TFSI Quattro S Tronic,2009,1,G,Gasolina,56003
008248-1,316,2024,12,1,6,Audi,8773,Q5 S-Line 2.0 TFSI Quattro S-tronic,2022,1,G,Gasolina,272847
008243-0,316,2024,12,1,6,Audi,10050,Q7 Perf. Black 3.0 TFSI Quat.Tip.(Híb.),32000,1,G,Gasolina,638109
008243-0,316,2024,12,1,6,Audi,10050,Q7 Perf. Black 3.0 TFSI Quat.Tip.(Híb.),2023,1,G,Gasolina,493455
008243-0,316,2024,12,1,6,Audi,10050,Q7 Perf. Black 3.0 TFSI Quat.Tip.(Híb.),2022,1,G,Gasolina,466409
008243-0,316,2024,12,1,6,Audi,10050,Q7 Perf. Black 3.0 TFSI Quat.Tip.(Híb.),2019,1,G,Gasolina,291525
008244-9,316,2024,12,1,6,Audi,8658,Q7 Perf.Black 3.0 TDI Quat.Tip.5p Dies.,2019,3,D,Diesel,279924
008261-9,316,2024,12,1,6,Audi,9205,Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic,2022,1,G,Gasolina,460143
008261-9,316,2024,12,1,6,Audi,9205,Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic,2021,1,G,Gasolina,383302
008250-3,316,2024,12,1,6,Audi,10996,Q8 Perf.Black 3.0 TFSI Quat. S-tr/(Híb.),2022,1,G,Gasolina,520492
008250-3,316,2024,12,1,6,Audi,10996,Q8 Perf.Black 3.0 TFSI Quat. S-tr/(Híb.),2019,1,G,Gasolina,437974
008147-7,316,2024,12,1,6,Audi,5235,R8 4.2 V8 426cv Quattro R-tronic,2011,1,G,Gasolina,477491
008147-7,316,2024,12,1,6,Audi,5235,R8 4.2 V8 426cv Quattro R-tronic,2009,1,G,Gasolina,428688
008147-7,316,2024,12,1,6,Audi,5235,R8 4.2 V8 426cv Quattro R-tronic,2008,1,G,Gasolina,400708
008146-9,316,2024,12,1,6,Audi,5236,R8 5.2 V10 Quattro R-tronic/S-tronic,2022,1,G,Gasolina,1852431
008146-9,316,2024,12,1,6,Audi,5236,R8 5.2 V10 Quattro R-tronic/S-tronic,2021,1,G,Gasolina,1707928
008146-9,316,2024,12,1,6,Audi,5236,R8 5.2 V10 Quattro R-tronic/S-tronic,2018,1,G,Gasolina,1297703
008146-9,316,2024,12,1,6,Audi,5236,R8 5.2 V10 Quattro R-tronic/S-tronic,2017,1,G,Gasolina,1164637
008146-9,316,2024,12,1,6,Audi,5236,R8 5.2 V10 Quattro R-tronic/S-tronic,2015,1,G,Gasolina,841126
008146-9,316,2024,12,1,6,Audi,5236,R8 5.2 V10 Quattro R-tronic/S-tronic,2014,1,G,Gasolina,780474
008146-9,316,2024,12,1,6,Audi,5236,R8 5.2 V10 Quattro R-tronic/S-tronic,2012,1,G,Gasolina,664273
008146-9,316,2024,12,1,6,Audi,5236,R8 5.2 V10 Quattro R-tronic/S-tronic,2011,1,G,Gasolina,648071
008146-9,316,2024,12,1,6,Audi,5236,R8 5.2 V10 Quattro R-tronic/S-tronic,2010,1,G,Gasolina,518178
008158-2,316,2024,12,1,6,Audi,5974,R8 GT 5.2 V10 560cv Quattro R-tronic,2012,1,G,Gasolina,717457
008155-8,316,2024,12,1,6,Audi,5550,R8 Spyder 5.2 Quattro R-tronic/S-tronic,2016,1,G,Gasolina,943769
008155-8,316,2024,12,1,6,Audi,5550,R8 Spyder 5.2 Quattro R-tronic/S-tronic,2014,1,G,Gasolina,861468
008193-0,316,2024,12,1,6,Audi,6865,RS Q3 2.5 TFSI Quattro S-tronic 5p,2022,1,G,Gasolina,492797
008193-0,316,2024,12,1,6,Audi,6865,RS Q3 2.5 TFSI Quattro S-tronic 5p,2021,1,G,Gasolina,445089
008193-0,316,2024,12,1,6,Audi,6865,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018,1,G,Gasolina,244891
008193-0,316,2024,12,1,6,Audi,6865,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017,1,G,Gasolina,201154
008193-0,316,2024,12,1,6,Audi,6865,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016,1,G,Gasolina,191430
008193-0,316,2024,12,1,6,Audi,6865,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015,1,G,Gasolina,150155
008193-0,316,2024,12,1,6,Audi,6865,RS Q3 2.5 TFSI Quattro S-tronic 5p,2014,1,G,Gasolina,146492
008265-1,316,2024,12,1,6,Audi,9292,RS Q3 Sportback 2.5 TFSI Quattro S-tron.,2022,1,G,Gasolina,474825
008263-5,316,2024,12,1,6,Audi,9247,RS5 Sportback 2.9 V6 TFSI Quattro Tip.,2021,1,G,Gasolina,503758
008162-0,316,2024,12,1,6,Audi,6086,S4 3.0 TFSI V6 24V Quattro Stronic,2012,1,G,Gasolina,154175
008162-0,316,2024,12,1,6,Audi,6086,S4 3.0 TFSI V6 24V Quattro Stronic,2011,1,G,Gasolina,133077
008114-0,316,2024,12,1,6,Audi,136,S4 4.2 Avant V8 40V 344cv Quattro Tipt.,2005,1,G,Gasolina,104301
008114-0,316,2024,12,1,6,Audi,136,S4 4.2 Avant V8 40V 344cv Quattro Tipt.,2004,1,G,Gasolina,91324
008198-1,316,2024,12,1,6,Audi,7128,S8 4.0 TFSI Quattro Tiptronic 4p,2013,1,G,Gasolina,304284
008034-9,316,2024,12,1,6,Audi,149,TT 1.8 TB 180cv,2002,1,G,Gasolina,84418
008034-9,316,2024,12,1,6,Audi,149,TT 1.8 TB 180cv,2001,1,G,Gasolina,82359
008075-6,316,2024,12,1,6,Audi,151,TT Roadster 1.8 TB Quattro 225cv (Conv.),2003,1,G,Gasolina,100122
008176-0,316,2024,12,1,6,Audi,6258,TTRS 2.5 TFSI QUATTRO S Tronic,2021,1,G,Gasolina,590266
008176-0,316,2024,12,1,6,Audi,6258,TTRS 2.5 TFSI QUATTRO S Tronic,2018,1,G,Gasolina,508442
008176-0,316,2024,12,1,6,Audi,6258,TTRS 2.5 TFSI QUATTRO S Tronic,2014,1,G,Gasolina,267943
008176-0,316,2024,12,1,6,Audi,6258,TTRS 2.5 TFSI QUATTRO S Tronic,2012,1,G,Gasolina,237186
008142-6,316,2024,12,1,6,Audi,5129,TTS Roadster 2.0 TB FSI Quattro S Tronic,2012,1,G,Gasolina,179677
009171-5,316,2024,12,1,7,BMW,6146,116iA 1.6 TB 16V 136cv 5p,2012,1,G,Gasolina,63109
009062-0,316,2024,12,1,7,BMW,155,318i Cabrio 1.8 16V,1995,1,G,Gasolina,31381
009060-3,316,2024,12,1,7,BMW,160,318Ti/TiA Compact 1.9 16V,1995,1,G,Gasolina,29253
009165-0,316,2024,12,1,7,BMW,6091,320iA Modern/Sport TB 2.0/A.Flex/GP 4p,2021,1,G,Gasolina,208753
009165-0,316,2024,12,1,7,BMW,6091,320iA Modern/Sport TB 2.0/A.Flex/GP 4p,2015,1,G,Gasolina,99735
009041-7,316,2024,12,1,7,BMW,170,323iA Confort,1999,1,G,Gasolina,35179
009036-0,316,2024,12,1,7,BMW,181,325iA,2007,1,G,Gasolina,59995
009036-0,316,2024,12,1,7,BMW,181,325iA,2001,1,G,Gasolina,49415
009036-0,316,2024,12,1,7,BMW,181,325iA,1990,1,G,Gasolina,15435
009006-9,316,2024,12,1,7,BMW,186,328i/iA (modelo antigo),1996,1,G,Gasolina,43940
009122-7,316,2024,12,1,7,BMW,4272,335iA 3.0 24V 306cv,2007,1,G,Gasolina,92583
009023-9,316,2024,12,1,7,BMW,200,528iA High,1997,1,G,Gasolina,29022
009023-9,316,2024,12,1,7,BMW,200,528iA High,1996,1,G,Gasolina,26559
009009-3,316,2024,12,1,7,BMW,202,530i/iA,2004,1,G,Gasolina,61081
009009-3,316,2024,12,1,7,BMW,202,530i/iA,2001,1,G,Gasolina,52408
009009-3,316,2024,12,1,7,BMW,202,530i/iA,1996,1,G,Gasolina,27286
009009-3,316,2024,12,1,7,BMW,202,530i/iA,1995,1,G,Gasolina,25974
009009-3,316,2024,12,1,7,BMW,202,530i/iA,1994,1,G,Gasolina,24203
009009-3,316,2024,12,1,7,BMW,202,530i/iA,1993,1,G,Gasolina,20753
009009-3,316,2024,12,1,7,BMW,202,530i/iA,1992,1,G,Gasolina,16053
009069-7,316,2024,12,1,7,BMW,203,530i/iA Touring,1995,1,G,Gasolina,25985
009069-7,316,2024,12,1,7,BMW,203,530i/iA Touring,1994,1,G,Gasolina,24356
009069-7,316,2024,12,1,7,BMW,203,530i/iA Touring,1993,1,G,Gasolina,21056
009069-7,316,2024,12,1,7,BMW,203,530i/iA Touring,1992,1,G,Gasolina,16490
009037-9,316,2024,12,1,7,BMW,204,535i/iA 3.5 24V,1992,1,G,Gasolina,18524
009025-5,316,2024,12,1,7,BMW,207,540iA,1999,1,G,Gasolina,45351
009025-5,316,2024,12,1,7,BMW,207,540iA,1993,1,G,Gasolina,24051
009102-2,316,2024,12,1,7,BMW,211,545iA 4.4 32V V8 333cv,2005,1,G,Gasolina,70365
009102-2,316,2024,12,1,7,BMW,211,545iA 4.4 32V V8 333cv,2004,1,G,Gasolina,59426
009147-2,316,2024,12,1,7,BMW,5268,550iA 4.4 32V 407cv Bi-Turbo,2012,1,G,Gasolina,131448
009147-2,316,2024,12,1,7,BMW,5268,550iA 4.4 32V 407cv Bi-Turbo,2011,1,G,Gasolina,128241
009147-2,316,2024,12,1,7,BMW,5268,550iA 4.4 32V 407cv Bi-Turbo,2010,1,G,Gasolina,90936
009110-3,316,2024,12,1,7,BMW,3880,550iA 4.8 32V,2009,1,G,Gasolina,92339
009110-3,316,2024,12,1,7,BMW,3880,550iA 4.8 32V,2008,1,G,Gasolina,87098
009110-3,316,2024,12,1,7,BMW,3880,550iA 4.8 32V,2007,1,G,Gasolina,79300
009110-3,316,2024,12,1,7,BMW,3880,550iA 4.8 32V,2006,1,G,Gasolina,76180
009137-5,316,2024,12,1,7,BMW,4995,550iA Limited Sport Edition 4.8 32V,2010,1,G,Gasolina,89660
009125-1,316,2024,12,1,7,BMW,4432,550iA Security 4.8 32V,2009,1,G,Gasolina,92859
009125-1,316,2024,12,1,7,BMW,4432,550iA Security 4.8 32V,2008,1,G,Gasolina,78660
009048-4,316,2024,12,1,7,BMW,213,730i 3.0 32V,1992,1,G,Gasolina,16824
009077-8,316,2024,12,1,7,BMW,227,850Ci/CiA 5.0 24V,1991,1,G,Gasolina,47193
009195-2,316,2024,12,1,7,BMW,7024,i3 Rex E Drive Full 170cv Aut.(Elétrico),2015,1,G,Gasolina,110091
009318-1,316,2024,12,1,7,BMW,11103,iX 1 eDrive20 X-Line Aut. (Elétrico),2025,1,G,Gasolina,343579
009309-2,316,2024,12,1,7,BMW,10755,iX 1 xDrive 30 M Sport (Elétrico),2025,1,G,Gasolina,386181
009218-5,316,2024,12,1,7,BMW,10825,M2 Coupe 3.0 Bi-Turbo 24V 3p,2018,1,G,Gasolina,323733
009073-5,316,2024,12,1,7,BMW,232,M3 3.2 24V,2002,1,G,Gasolina,91789
009073-5,316,2024,12,1,7,BMW,232,M3 3.2 24V,1997,1,G,Gasolina,40475
009015-8,316,2024,12,1,7,BMW,236,M5 3.8/Touring 3.8 24V,1991,1,G,Gasolina,32022
009279-7,316,2024,12,1,7,BMW,9484,M5 Competition M XDRIVE 4.4 Bi-TB V8,2021,1,G,Gasolina,692170
009233-9,316,2024,12,1,7,BMW,8389,M5 Perform. Pack M XDRIVE 4.4 Bi-TB V8,2019,1,G,Gasolina,539077
009216-9,316,2024,12,1,7,BMW,7449,X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,2018,1,G,Gasolina,143852
009100-6,316,2024,12,1,7,BMW,241,X3 Sport 3.0 24V 231cv,2006,1,G,Gasolina,43354
009151-0,316,2024,12,1,7,BMW,5497,X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo,2013,1,G,Gasolina,102461
009128-6,316,2024,12,1,7,BMW,4585,X5 Endurance 4.8is 4x4 V8 32V 355cv Aut.,2009,1,G,Gasolina,73979
009128-6,316,2024,12,1,7,BMW,4585,X5 Endurance 4.8is 4x4 V8 32V 355cv Aut.,2008,1,G,Gasolina,72174
009143-0,316,2024,12,1,7,BMW,5188,X5 M 4.4 4x4 V8 32V Bi-Turbo Aut.,2010,1,G,Gasolina,126203
009214-2,316,2024,12,1,7,BMW,7283,X5 XDRIVE 30d 3.0 Diesel,2015,3,D,Diesel,159853
009307-6,316,2024,12,1,7,BMW,10765,X5 XDRIVE 50e 3.0 M Sport Aut. (Hibrido),2024,1,G,Gasolina,687683
009019-0,316,2024,12,1,7,BMW,247,Z3 2.8 Mec.,1997,1,G,Gasolina,61051
009249-5,316,2024,12,1,7,BMW,8777,Z4 M40i 3.0 340cv Aut.,2019,1,G,Gasolina,378933
062002-5,316,2024,12,1,123,Bugre,5190,Buggy VII/VII BIG/VII Flex,2021,1,G,Gasolina,45910
062002-5,316,2024,12,1,123,Bugre,5190,Buggy VII/VII BIG/VII Flex,2016,1,G,Gasolina,26993
062002-5,316,2024,12,1,123,Bugre,5190,Buggy VII/VII BIG/VII Flex,2013,1,G,Gasolina,22736
062002-5,316,2024,12,1,123,Bugre,5190,Buggy VII/VII BIG/VII Flex,2012,1,G,Gasolina,18006
062002-5,316,2024,12,1,123,Bugre,5190,Buggy VII/VII BIG/VII Flex,2011,1,G,Gasolina,14556
073026-2,316,2024,12,1,161,Caoa Chery/Chery,9039,ARRIZO 5 RT 1.5 Turbo Flex Aut.,2021,1,G,Gasolina,70910
073026-2,316,2024,12,1,161,Caoa Chery/Chery,9039,ARRIZO 5 RT 1.5 Turbo Flex Aut.,2020,1,G,Gasolina,69180
073027-0,316,2024,12,1,161,Caoa Chery/Chery,9040,ARRIZO 5 RTS 1.5 Turbo Flex Aut.,2021,1,G,Gasolina,73381
073027-0,316,2024,12,1,161,Caoa Chery/Chery,9040,ARRIZO 5 RTS 1.5 Turbo Flex Aut.,2020,1,G,Gasolina,70900
073027-0,316,2024,12,1,161,Caoa Chery/Chery,9040,ARRIZO 5 RTS 1.5 Turbo Flex Aut.,2019,1,G,Gasolina,68148
073020-3,316,2024,12,1,161,Caoa Chery/Chery,8513,ARRIZO 5 RX 1.5 16V Turbo Flex Aut.,2020,1,G,Gasolina,63611
073020-3,316,2024,12,1,161,Caoa Chery/Chery,8513,ARRIZO 5 RX 1.5 16V Turbo Flex Aut.,2019,1,G,Gasolina,62059
073031-9,316,2024,12,1,161,Caoa Chery/Chery,9262,ARRIZO 5 RXS 1.5 Turbo Flex Aut.,2021,1,G,Gasolina,69059
073021-1,316,2024,12,1,161,Caoa Chery/Chery,8514,ARRIZO 5 RXT 1.5 16V Turbo Flex Aut.,2021,1,G,Gasolina,81698
073021-1,316,2024,12,1,161,Caoa Chery/Chery,8514,ARRIZO 5 RXT 1.5 16V Turbo Flex Aut.,2020,1,G,Gasolina,72650
073021-1,316,2024,12,1,161,Caoa Chery/Chery,8514,ARRIZO 5 RXT 1.5 16V Turbo Flex Aut.,2019,1,G,Gasolina,68170
073014-9,316,2024,12,1,161,Caoa Chery/Chery,7224,QQ 1.0  ACT FL 12V/1.0 12V Flex  5p,2015,1,G,Gasolina,25417
073018-1,316,2024,12,1,161,Caoa Chery/Chery,8339,Tiggo 2 ACT 1.5 16V Flex Aut.5p,2021,1,G,Gasolina,70770
073018-1,316,2024,12,1,161,Caoa Chery/Chery,8339,Tiggo 2 ACT 1.5 16V Flex Aut.5p,2019,1,G,Gasolina,65155
073019-0,316,2024,12,1,161,Caoa Chery/Chery,8340,Tiggo 2 Look 1.5 16V Flex Aut.5p,2020,1,G,Gasolina,67220
064003-4,316,2024,12,1,136,CHANA,4394,Cargo CE 1.0 8V 53cv (Pick-Up),2009,1,G,Gasolina,13990
010009-9,316,2024,12,1,12,Chrysler,263,Caravan LX 3.8,1997,1,G,Gasolina,15052
010016-1,316,2024,12,1,12,Chrysler,266,Grand Caravan SE 3.3 V6,2002,1,G,Gasolina,22492
010002-1,316,2024,12,1,12,Chrysler,273,Neon LE/Highline 2.0,1995,1,G,Gasolina,6176
010022-6,316,2024,12,1,12,Chrysler,276,PT Cruiser Limited 2.4 16V 143cv 4p,2006,1,G,Gasolina,27739
010003-0,316,2024,12,1,12,Chrysler,278,Stratus LE 2.0,1997,1,G,Gasolina,11591
011103-1,316,2024,12,1,13,Citroën,5337,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2013,1,G,Gasolina,36220
011108-2,316,2024,12,1,13,Citroën,5610,AIRCROSS GLX 1.6 Flex 16V 5p Aut.,2011,1,G,Gasolina,32583
011102-3,316,2024,12,1,13,Citroën,5339,AIRCROSS GLX 1.6 Flex 16V 5p Mec.,2014,1,G,Gasolina,38182
011102-3,316,2024,12,1,13,Citroën,5339,AIRCROSS GLX 1.6 Flex 16V 5p Mec.,2013,1,G,Gasolina,35225
011102-3,316,2024,12,1,13,Citroën,5339,AIRCROSS GLX 1.6 Flex 16V 5p Mec.,2011,1,G,Gasolina,30579
011162-7,316,2024,12,1,13,Citroën,7422,AIRCROSS Live 1.5 Flex 8V 5p Mec.,2016,1,G,Gasolina,47686
011033-7,316,2024,12,1,13,Citroën,286,Berlingo MultSpace GLX 1.8i 4p,1999,1,G,Gasolina,9411
011170-8,316,2024,12,1,13,Citroën,7585,C3 Attraction Pure Tech 1.2 Flex 12V Mec,2021,1,G,Gasolina,51748
011170-8,316,2024,12,1,13,Citroën,7585,C3 Attraction Pure Tech 1.2 Flex 12V Mec,2019,1,G,Gasolina,45893
011170-8,316,2024,12,1,13,Citroën,7585,C3 Attraction Pure Tech 1.2 Flex 12V Mec,2018,1,G,Gasolina,44773
011119-8,316,2024,12,1,13,Citroën,6152,C3 Excl. 1.6 VTi Flex Start 16V 5p Aut.,2016,1,G,Gasolina,49146
011142-2,316,2024,12,1,13,Citroën,6772,C3 Exclusive 1.5 Flex 8V 5p Mec.,2015,1,G,Gasolina,41112
011183-0,316,2024,12,1,13,Citroën,8003,C3 Start 1.2 Flex 12V 5p,2017,1,G,Gasolina,39167
011117-1,316,2024,12,1,13,Citroën,6155,C3 Tendance 1.5 Flex 8V 5p Mec.,2017,1,G,Gasolina,43131
011117-1,316,2024,12,1,13,Citroën,6155,C3 Tendance 1.5 Flex 8V 5p Mec.,2015,1,G,Gasolina,39276
011138-4,316,2024,12,1,13,Citroën,6776,C3 Tendance 1.6 VTi Flex Start 16V Aut.,2015,1,G,Gasolina,42044
011080-9,316,2024,12,1,13,Citroën,4054,C3 XTR 1.6 Flex 16V 5p,2009,1,G,Gasolina,24408
011195-3,316,2024,12,1,13,Citroën,8472,C4 CACTUS SHINE Pack 1.6 Turbo Flex Aut.,2022,1,G,Gasolina,89452
011195-3,316,2024,12,1,13,Citroën,8472,C4 CACTUS SHINE Pack 1.6 Turbo Flex Aut.,2019,1,G,Gasolina,77429
011095-7,316,2024,12,1,13,Citroën,4845,C4 Excl.2.0/2.0 Solaris Flex 16V 5p Aut.,2009,1,G,Gasolina,25413
011203-8,316,2024,12,1,13,Citroën,8515,C4 LOUNGE Live 1.6 Turbo Flex Aut.,2018,1,G,Gasolina,57157
011172-4,316,2024,12,1,13,Citroën,7658,C4 LOUNGE Orig.Business 1.6 TB Flex Aut.,2017,1,G,Gasolina,56320
011086-8,316,2024,12,1,13,Citroën,4399,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.,2012,1,G,Gasolina,27552
011086-8,316,2024,12,1,13,Citroën,4399,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.,2011,1,G,Gasolina,25893
011086-8,316,2024,12,1,13,Citroën,4399,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.,2010,1,G,Gasolina,24233
