,0,1
583,67.40252,-11.826439
584,47.242958,-2.484912
585,47.435936,3.0420427
586,98.93783,-8.275013
587,52.78378,17.390099
588,99.06823,7.9916577
589,100.55887,3.9572732
590,54.476063,15.327281
591,22.468458,-43.407063
592,30.006079,73.27454
593,20.394732,-5.467684
594,21.609943,-36.04692
595,-15.968774,1.244823
596,-7.7802777,-33.72005
597,14.066467,21.443071
598,14.034762,-45.413815
599,6.8705435,0.10486564
600,-100.10188,-20.836792
601,-8.266277,-12.14081
602,-8.266277,-12.14081
603,-7.700695,-43.790085
604,-4.9942565,31.452965
605,44.9512,65.30737
606,-87.38218,-20.384054
607,26.39649,-21.282764
608,70.51204,31.258795
609,79.66043,26.903866
610,74.59159,26.691078
611,84.9285,38.134666
612,70.36665,82.117386
613,-22.12127,74.46788
614,-17.26548,72.23167
615,-24.572609,88.47041
616,-28.688944,94.75758
617,-3.44436,78.60969
618,-21.149614,59.699684
619,-4.2080317,88.45335
620,-5.8133354,70.45466
621,5.3101916,102.05221
622,-92.59248,-4.2805758
623,-19.870792,-5.0673656
624,13.029402,-42.553596
625,-87.7208,0.45859656
626,33.44455,-42.81333
627,11.211404,11.2124195
628,-11.794616,-53.165188
629,-14.413911,-36.73541
630,-21.077627,-21.496088
631,-21.94792,-13.150262
632,-21.903267,39.615604
633,-17.00119,34.944386
634,-73.82221,-36.862278
635,12.0869465,-26.73178
636,10.510413,-28.13055
637,-12.151827,-42.76469
638,19.028746,-33.05753
639,28.76318,-38.69776
640,31.024784,-38.64378
641,-66.2534,-56.86826
642,-40.530476,-79.05741
643,-11.729248,-110.23294
644,-40.530476,-79.05741
645,-38.259354,-68.84568
646,-20.449612,-76.56718
647,28.46749,-88.534775
648,-42.353992,-97.5991
649,-35.825287,-46.750454
650,-7.995205,-110.00235
651,-52.76774,-75.46662
652,31.257027,-92.40712
653,6.856139,-79.53735
654,-7.995205,-110.00235
655,-7.995205,-110.00235
656,-11.729248,-110.23294
657,3.9206443,-77.28513
658,-56.531338,-73.244
659,-37.64147,-77.19142
660,-58.062603,-80.4956
661,-0.42464012,-87.57174
662,28.640808,-96.350426
663,23.373934,-93.105774
664,3.9206443,-77.28513
665,48.497395,-25.491402
666,-62.306988,12.059643
667,-2.2903833,16.79672
668,-2.2903833,16.79672
669,-36.707054,42.16653
670,-42.65704,-30.100033
671,-40.390007,-20.481033
672,-40.390007,-20.481033
673,-40.390007,-20.481033
674,-72.11598,35.11093
675,-75.080956,36.99837
676,-75.080956,36.99837
677,-48.636116,37.992092
678,-37.431267,49.48184
679,-46.44293,15.485986
680,-64.36691,16.872034
681,-62.306988,12.059643
682,-73.10107,42.531746
683,-93.39225,29.252817
684,-73.10107,42.531746
685,-73.10107,42.531746
686,-58.08796,57.11327
687,-62.306988,12.059643
688,-49.521706,63.83555
689,-46.280735,39.42922
690,97.893265,9.438677
691,105.87426,14.022817
692,110.70855,11.52226
693,82.26432,2.800782
694,105.87426,14.022817
695,82.26432,2.800782
696,58.68788,-74.38848
697,58.68788,-74.38848
698,63.7988,-28.630428
699,-109.29597,5.4041266
700,-107.74698,-7.5546556
701,105.87426,14.022817
702,105.87426,14.022817
703,105.87426,14.022817
704,105.87426,14.022817
705,49.861404,-7.619616
706,49.861404,-7.619616
707,49.861404,-7.619616
708,76.10815,-62.710262
709,86.61698,-30.903437
710,60.463924,3.1365871
711,80.62385,-33.973595
712,-119.37028,4.2258
713,-115.25058,5.426764
714,78.130936,-47.286823
715,74.49696,6.954617
716,-118.378334,-0.14172336
717,74.49696,6.954617
718,104.369385,1.8416328
719,79.20438,-9.629252
720,52.78378,17.390099
721,20.394732,-5.467684
722,12.365528,-12.251777
723,-7.037769,-55.905636
724,-6.8186493,-52.62942
725,17.61781,-2.929016
726,20.908926,59.55609
727,-4.3907204,-40.141674
728,-18.257057,13.789169
729,-2.8011308,32.14675
730,45.45529,-23.646164
731,20.908926,59.55609
732,-98.08674,-20.422098
733,32.19908,62.365192
734,-18.257057,13.789169
735,-101.80291,15.355791
736,-21.851694,15.583709
737,-8.231179,41.54277
738,-15.8140135,21.957874
739,-2.0920298,-25.166624
740,-21.851694,15.583709
741,-5.751442,41.65203
742,-14.973081,23.980452
743,37.091145,-15.993957
744,37.091145,-15.993957
745,-21.851694,15.583709
746,5.6849146,12.051956
747,17.937634,16.06655
748,30.624233,-43.227894
749,40.62981,53.48397
750,-90.32073,-28.831348
751,-90.32073,-28.831348
752,-106.61904,15.17833
753,-106.61904,15.17833
754,-90.32073,-28.831348
755,-13.139909,24.234873
756,19.14429,-35.774822
757,20.647255,-38.494373
758,-10.352854,59.061653
759,-10.352854,59.061653
760,47.68509,65.869736
761,25.18379,-28.822004
762,-85.133255,-16.0565
763,-90.48094,-17.636244
764,-88.83441,-12.1968
765,38.43441,-35.894302
766,40.167126,-38.649197
767,38.310814,-41.167545
768,23.629877,-34.729725
769,25.938265,-33.979343
770,34.049557,68.00645
771,73.827,41.35557
772,59.657326,101.165855
773,79.248055,60.801517
774,62.778824,38.81349
775,62.778824,38.81349
776,83.98044,29.011295
777,57.100163,95.642975
778,67.37322,47.73583
779,67.82057,33.661816
780,67.835396,80.595665
781,79.248055,60.801517
782,74.362946,83.56954
783,65.08764,25.43762
784,79.66043,26.903866
785,74.59159,26.691078
786,57.02065,90.36032
787,57.100163,95.642975
788,57.100163,95.642975
789,48.348995,96.67624
790,48.348995,96.67624
791,70.617325,40.48642
792,60.07992,31.435602
793,59.570835,45.873894
794,55.38564,47.56843
795,55.38564,47.56843
796,55.38564,47.56843
797,65.99084,58.75161
798,65.99084,58.75161
799,70.70903,43.842003
800,70.70903,43.842003
801,55.681637,100.768
802,48.41615,99.811874
803,59.910248,97.36066
804,50.902122,99.790726
805,62.613697,92.98976
806,57.32294,102.63422
807,54.340393,52.429157
808,70.36665,82.117386
809,70.36665,82.117386
810,49.903603,92.595566
811,71.85106,79.72466
812,70.36665,82.117386
813,70.36665,82.117386
814,69.524994,78.965225
815,69.50792,84.702736
816,67.835396,80.595665
817,50.217766,94.76774
818,54.340393,52.429157
819,70.70903,43.842003
820,84.9285,38.134666
821,80.079666,41.791134
822,80.079666,41.791134
823,58.54986,62.935635
824,56.05564,61.94688
825,71.503204,47.41103
826,65.99084,58.75161
827,70.70903,43.842003
828,58.06175,29.531376
829,58.06175,29.531376
830,55.28875,31.395582
831,54.322906,90.61507
832,58.155956,92.76071
833,54.340393,52.429157
834,57.761543,98.99938
835,57.994232,88.14239
836,54.553642,98.05131
837,54.97297,87.770195
838,52.00637,88.53548
839,49.26765,90.10471
840,56.05564,61.94688
841,54.340393,52.429157
842,58.06175,29.531376
843,54.340393,52.429157
844,70.70903,43.842003
845,74.41421,45.205223
846,77.84687,58.21399
847,79.60259,30.539968
848,71.19318,59.845314
849,73.827,41.35557
850,54.340393,52.429157
851,70.51204,31.258795
852,48.497395,-25.491402
853,-36.462414,84.0215
854,-36.462414,84.0215
855,-28.6861,70.74417
856,-26.128609,79.21289
857,-23.047596,86.506516
858,-36.57637,92.69549
859,-24.727154,100.50019
860,-34.4636,100.5512
861,-27.669527,60.95088
862,-34.4636,100.5512
863,-9.839235,84.10115
864,-31.52672,93.53676
865,-22.347252,88.758835
866,-31.772612,90.92716
867,-3.8196435,98.89661
868,-28.733093,86.85708
869,-30.216692,88.98842
870,-26.011961,86.441154
871,-26.365257,95.584274
872,-29.1284,91.94623
873,-23.932684,90.5355
874,1.5737739,72.60256
875,-20.044783,88.32419
876,-3.0599582,77.5
877,-11.782515,82.621544
878,1.5737739,72.60256
879,5.3101916,102.05221
880,-31.171766,95.95263
881,5.3101916,102.05221
882,5.3101916,102.05221
883,5.3101916,102.05221
884,5.3101916,102.05221
885,22.821657,74.74431
886,-18.116398,95.8463
887,-20.473288,95.72961
888,-22.603642,79.50486
889,-22.603642,79.50486
890,18.586283,79.65156
891,10.973925,69.40217
892,-27.669527,60.95088
893,-9.388265,68.174416
894,6.211153,91.06293
895,15.44548,-0.10044186
896,-24.949991,55.233162
897,-9.839235,84.10115
898,-19.063936,103.53307
899,5.3101916,102.05221
900,-11.821751,86.87893
901,-9.934354,73.51018
902,1.0525957,93.38284
903,-9.388265,68.174416
904,18.586283,79.65156
905,13.624283,69.05726
906,13.624283,69.05726
907,18.586283,79.65156
908,12.762233,71.1446
909,-92.59248,-4.2805758
910,6.211153,91.06293
911,-15.503911,77.54038
912,-5.5360036,71.98063
913,-3.8196435,98.89661
914,-3.8196435,98.89661
915,-4.845865,93.24349
916,-15.503911,77.54038
917,7.848972,66.49813
918,2.125997,69.664825
919,5.3101916,102.05221
920,-34.4636,100.5512
921,-24.28521,95.589485
922,18.053518,81.963936
923,-28.6861,70.74417
924,18.053518,81.963936
925,26.796253,-37.76814
926,16.227673,-32.76225
927,25.034615,-36.38131
928,29.764154,-40.89267
929,30.085188,-32.50111
930,24.630678,3.7402616
931,24.630678,3.7402616
932,22.166319,2.5090294
933,24.630678,3.7402616
934,24.630678,3.7402616
935,34.220543,3.2310843
936,44.022964,-2.8797219
937,34.42693,-4.9221034
938,35.08534,1.0888561
939,23.181755,-37.771244
940,-20.49069,-3.5856032
941,34.220543,3.2310843
942,-19.870792,-5.0673656
943,14.034762,-45.413815
944,4.17686,-45.785625
945,33.269608,-26.377514
946,5.0784435,-45.778736
947,23.653206,1.2533754
948,22.029684,4.3666005
949,25.59118,1.1119194
950,43.183083,-52.620255
951,46.066113,-60.12223
952,41.256462,-61.21764
953,37.458843,68.25261
954,15.585015,59.130833
955,15.585015,59.130833
956,35.936043,71.09887
957,31.153755,-34.42039
958,27.14286,-40.41765
959,45.845047,67.68054
960,48.497395,-25.491402
961,23.850021,-26.688274
962,35.809753,-35.66988
963,34.049557,68.00645
964,-22.885014,13.64927
965,6.407898,10.309426
966,4.5666127,10.595586
967,16.098503,56.123974
968,40.58138,-32.68585
969,-18.362114,-43.997112
970,-18.396666,-19.67093
971,-18.789806,-40.930332
972,-18.789806,-40.930332
973,-21.077627,-21.496088
974,-21.077627,-21.496088
975,-18.789806,-40.930332
976,-21.077627,-21.496088
977,-12.9467745,-55.628815
978,12.0869465,-26.73178
979,0.807855,-10.789404
980,0.807855,-10.789404
981,0.807855,-10.789404
982,-11.794616,-53.165188
983,-21.077627,-21.496088
984,-18.789806,-40.930332
985,11.51771,-61.69395
986,-12.9467745,-55.628815
987,-22.382769,-32.56474
988,-15.861824,-50.525078
989,-11.794616,-53.165188
990,-21.077627,-21.496088
991,-21.077627,-21.496088
992,-11.794616,-53.165188
993,-15.861824,-50.525078
994,-23.705364,-13.726153
995,-18.789806,-40.930332
996,-18.789806,-40.930332
997,-25.26231,-7.2308764
998,-25.26231,-7.2308764
999,-25.26231,-7.2308764
1000,-25.26231,-7.2308764
1001,-25.26231,-7.2308764
1002,-24.806515,20.990635
1003,-17.00119,34.944386
1004,-25.26231,-7.2308764
1005,-25.26231,-7.2308764
1006,-25.26231,-7.2308764
1007,-25.26231,-7.2308764
1008,-21.83871,27.375896
1009,9.980161,-24.330973
1010,-23.705364,-13.726153
1011,-75.222244,-29.248283
1012,-73.73742,-31.719652
1013,-79.39469,-30.757193
1014,-83.113014,-31.282656
1015,-75.66231,-34.292465
1016,-73.82221,-36.862278
1017,-73.82221,-36.862278
1018,-77.159805,-34.764153
1019,-24.806515,20.990635
1020,-21.83871,27.375896
1021,43.67061,62.138725
1022,-17.00119,34.944386
1023,-24.806515,20.990635
1024,49.074394,-32.14604
1025,-24.806515,20.990635
1026,-19.778688,26.498363
1027,10.510413,-28.13055
1028,-14.413911,-36.73541
1029,-21.83871,27.375896
1030,53.59053,-32.712494
1031,-10.301189,-25.98343
1032,-14.413911,-36.73541
1033,53.59053,-32.712494
1034,-24.806515,20.990635
1035,-17.00119,34.944386
1036,-24.806515,20.990635
1037,-24.806515,20.990635
1038,-4.1797895,-23.56693
1039,26.765306,-30.793888
1040,31.23835,-23.8331
1041,29.281197,80.98126
1042,15.585015,59.130833
1043,15.585015,59.130833
1044,29.281197,80.98126
1045,43.183083,-52.620255
1046,-74.62837,-18.748465
1047,-82.704666,-15.173434
1048,34.73785,-28.602245
1049,24.996069,-39.236446
1050,32.466793,-45.734352
1051,19.809694,-41.416786
1052,25.571453,-44.814613
1053,34.049557,68.00645
1054,22.661386,-40.4354
1055,27.809914,-42.88272
1056,34.049557,68.00645
1057,35.313877,-40.577103
1058,-40.530476,-79.05741
1059,3.5201967,-63.396652
1060,-3.6703584,-77.962105
1061,-31.08355,-83.16144
1062,21.371845,-91.94394
