,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23
10,0.48148824307473825,-0.5436901665772458,-0.07958431803406678,-0.16073694389376092,0.21528066476461166,-0.1112656356763478,-0.19457342877765657,-0.4574600213938218,0.35995896808499017,0.23522342011911432,-0.3188341639590002,0.8597476436554026,-0.4835316036896834,-0.011729993741023112,0.4591312664004708,-0.3888691471452117,0.34742011165915115,0.0010523764550361137,-0.30478139440909296,0.03086679273117278,-0.017057695765762017,-0.28648881680696836,-0.6039289997863095
11,0.2605440579251168,0.37866874312865256,-0.7482214723964424,-0.46596543401948654,0.8466349833559679,-0.23561951605992407,-0.1870017536390206,-0.27801816183788686,-0.09059980530960181,-0.05181455000127949,-0.3752002971997437,0.434202201557624,0.3279902762339655,0.538875437877867,-0.02418642690743364,-0.04526812290112511,-0.08904357550257581,0.08073756098313109,0.16995208458055566,0.013908357203740188,-0.02826431605845854,0.003957329112796712,0.031397909666140845
12,0.25770286975918066,-0.26869014087069204,-0.6484737835563897,-0.054595343159098364,0.06747333004843892,0.15933496985985898,-0.24691300871195535,-0.7862186245794522,-0.3038830326288322,1.0440483868544952,0.10657232411000764,0.061620100484044704,0.20852147352367706,-0.006087094854084575,-0.11709061153140349,0.332295634272065,0.18664997581223505,-0.007134153679765415,-0.18163159724247138,0.007456539581247493,-0.017649230473972696,0.1680288191551596,-0.126981680053747
13,0.22789170308792173,-0.04025910233060323,-0.5287895084090843,-0.1223505158439345,-0.09974390953715406,-0.17228969517267065,-0.12576578644763717,-0.5892268310021318,-0.7943275305458959,0.7037881221089255,0.0029907157729548717,0.449980638325186,0.17088270419916943,-0.31988794139673804,-0.2685306858990234,-0.3912233021068816,-0.11832300828950544,0.3877453354881849,-0.21213152560433488,-0.297954306804114,0.29584653664732613,-0.1458188741011221,-0.05997534189624975
14,0.13671115487066465,-0.028909280800505865,-0.5403510805006456,-0.23184165790253025,-0.02236223711823103,-0.07483217387260278,-0.10465533250204317,-0.5422826979674672,-0.17283520183843176,0.021035093124270612,0.07494301539380341,0.5652780624638589,-0.09648102716209134,-0.004280270235161046,0.1334437791417914,-0.0005145379151554469,-0.002078231213295468,-0.056421196804878254,-0.023935947051673418,0.001810299788369718,-0.06085595618318646,0.09631472336416513,-0.016441307262385033
15,0.08006564567471497,-0.17271342937771306,-0.6172707960609796,-0.12017565409373751,0.09687671597218267,0.24407004365110832,-0.4750258918989305,-0.6600394524689882,0.028180722584741552,0.48904729378376066,0.33200287017283886,0.35193761648813504,-0.2244328975057185,0.3842716358867352,-0.16072736138095944,0.41234143740084617,0.08180748086431004,0.008757865671574716,-0.4233929078823768,-0.08908219727956919,-0.5632054977605193,0.15125214023044403,0.1698470566129545
16,0.07964420254210036,0.039009506094833835,-0.58943999812831,-0.38864200330978216,-0.2308059307170897,-0.17295376568375825,-0.22682378121693775,-0.4474986755336336,-0.019275704144847125,0.07173453579237216,-0.06300103381033823,0.6523173961600812,-0.1190201590056435,-0.23959695460573024,-0.2504446302105883,-0.0006614639966098373,0.5542551171491834,-0.047063564356680784,0.4743172862187994,0.09684335130897292,-0.09576060461470275,0.10300406850904817,0.1102427706461831
17,0.1910001311900702,-0.16236865361805594,-0.6310385133030252,-0.1662462614724601,0.09450776808605882,0.26241726348316113,-0.3916850358285757,-0.6121389538994619,0.037059783299042845,0.45240589340381454,0.34943266985325516,0.2591214106150329,-0.12643780458057724,0.298540960583878,-0.09063775647185918,0.26295173688583007,0.25816635990011344,-0.02390679432328527,-0.19541588903303164,0.02095725952287576,-0.04957874384599312,0.26762774063690725,-0.09042713606123645
18,0.13671115487066465,-0.028909280800505865,-0.5403510805006456,-0.23184165790253025,-0.02236223711823103,-0.07483217387260278,-0.10465533250204317,-0.5422826979674672,-0.17283520183843176,0.021035093124270612,0.07494301539380341,0.5652780624638589,-0.09648102716209134,-0.004280270235161046,0.1334437791417914,-0.0005145379151554469,-0.002078231213295468,-0.056421196804878254,-0.023935947051673418,0.001810299788369718,-0.06085595618318646,0.09631472336416513,-0.016441307262385033
19,0.1910001311900702,-0.16236865361805594,-0.6310385133030252,-0.1662462614724601,0.09450776808605882,0.26241726348316113,-0.3916850358285757,-0.6121389538994619,0.037059783299042845,0.45240589340381454,0.34943266985325516,0.2591214106150329,-0.12643780458057724,0.298540960583878,-0.09063775647185918,0.26295173688583007,0.25816635990011344,-0.02390679432328527,-0.19541588903303164,0.02095725952287576,-0.04957874384599312,0.26762774063690725,-0.09042713606123645
20,0.13671115487066465,-0.028909280800505865,-0.5403510805006456,-0.23184165790253025,-0.02236223711823103,-0.07483217387260278,-0.10465533250204317,-0.5422826979674672,-0.17283520183843176,0.021035093124270612,0.07494301539380341,0.5652780624638589,-0.09648102716209134,-0.004280270235161046,0.1334437791417914,-0.0005145379151554469,-0.002078231213295468,-0.056421196804878254,-0.023935947051673418,0.001810299788369718,-0.06085595618318646,0.09631472336416513,-0.016441307262385033
21,0.025776669355309423,-0.03925405656016297,-0.5265833632586,-0.18577105052380766,-0.019993289232107168,-0.09317939370465554,-0.18799618857239786,-0.5901831965369935,-0.18171426255273307,0.057676493504216636,0.05751321571338708,0.658094268336961,-0.19447612008723258,0.08145040506769607,0.06335417423269118,0.14887516259986064,-0.1784371102490989,-0.02375653681001827,-0.25191296590101864,-0.10822915701407522,-0.5744827100977127,-0.020060877042298086,0.2438328854118059
22,0.025776669355309423,-0.03925405656016297,-0.5265833632586,-0.18577105052380766,-0.019993289232107168,-0.09317939370465554,-0.18799618857239786,-0.5901831965369935,-0.18171426255273307,0.057676493504216636,0.05751321571338708,0.658094268336961,-0.19447612008723258,0.08145040506769607,0.06335417423269118,0.14887516259986064,-0.1784371102490989,-0.02375653681001827,-0.25191296590101864,-0.10822915701407522,-0.5744827100977127,-0.020060877042298086,0.2438328854118059
23,0.0858933723581985,0.17330642736619378,-0.6825421746283474,-0.515718969262465,-0.6076238898532902,-0.2925288802867411,-0.15787508991060217,-0.7293048760652604,0.48431832920602347,-0.05784196964871091,-0.2996084288772415,0.3621967963285771,-0.0975336391718129,-0.2130836316097691,-0.5700823914744056,-0.06761230871568417,0.2989022224597275,-0.06693774273892003,0.25148299541000513,-0.07088182873277549,-0.028111108320618132,0.1342091754572268,0.06953999827535937
24,0.0858933723581985,0.17330642736619378,-0.6825421746283474,-0.515718969262465,-0.6076238898532902,-0.2925288802867411,-0.15787508991060217,-0.7293048760652604,0.48431832920602347,-0.05784196964871091,-0.2996084288772415,0.3621967963285771,-0.0975336391718129,-0.2130836316097691,-0.5700823914744056,-0.06761230871568417,0.2989022224597275,-0.06693774273892003,0.25148299541000513,-0.07088182873277549,-0.028111108320618132,0.1342091754572268,0.06953999827535937
25,0.11536757536473141,0.12800528193003813,-0.672638009691106,-0.5264659020939155,-0.1642714035241148,-0.22722085205063347,-0.29458216310636354,-0.23116804086718087,-0.019188107476357436,0.18210472217307064,-0.4428770649830781,0.7342190372234049,0.2941979983418921,0.4400181158838474,-0.25619763732037093,-0.09457255560015267,0.4408368535930526,0.07203039943383491,0.6568238178310257,0.22616259917344977,-0.10378103468800894,0.025490589185982168,0.16883961934310632
26,0.13671115487066465,-0.028909280800505865,-0.5403510805006456,-0.23184165790253025,-0.02236223711823103,-0.07483217387260278,-0.10465533250204317,-0.5422826979674672,-0.17283520183843176,0.021035093124270612,0.07494301539380341,0.5652780624638589,-0.09648102716209134,-0.004280270235161046,0.1334437791417914,-0.0005145379151554469,-0.002078231213295468,-0.056421196804878254,-0.023935947051673418,0.001810299788369718,-0.06085595618318646,0.09631472336416513,-0.016441307262385033
27,0.22482068510248576,0.2896729672934483,-0.6650234608336465,-0.3281415352353531,0.780100456162993,-0.18135242969304885,-0.11924337174959479,-0.49434879650433955,-0.0906874019780915,-0.16218473638197795,0.004675733972996254,0.35230056049430036,-0.08522788111357008,-0.1407396326117107,-0.018433419797651063,0.048642968702417716,0.024374688053555044,-0.038356402807384615,-0.012554447031670652,-0.11541089066073666,-0.02024388598515235,0.08147080843586271,-0.027198939030782375
28,0.457672258008716,-0.5435542363713983,-0.08045815126535807,-0.16897384389709258,0.2104051422727522,-0.15794345203355714,-0.21396142575588462,-0.46419014596716035,0.3517373842407886,0.19421725330635795,-0.3562292477000806,0.8528038422159837,-0.438480077883615,-0.010931781363147965,0.3886988459092379,-0.36005910197196234,0.28441350058182996,0.1416058398147956,-0.35488665798213426,0.19265975763033255,0.01188262927417931,-0.08681267351292166,-0.07931480430637189
29,0.22482068510248576,0.2896729672934483,-0.6650234608336465,-0.3281415352353531,0.780100456162993,-0.18135242969304885,-0.11924337174959479,-0.49434879650433955,-0.0906874019780915,-0.16218473638197795,0.004675733972996254,0.35230056049430036,-0.08522788111357008,-0.1407396326117107,-0.018433419797651063,0.048642968702417716,0.024374688053555044,-0.038356402807384615,-0.012554447031670652,-0.11541089066073666,-0.02024388598515235,0.08147080843586271,-0.027198939030782375
30,0.22482068510248576,0.2896729672934483,-0.6650234608336465,-0.3281415352353531,0.780100456162993,-0.18135242969304885,-0.11924337174959479,-0.49434879650433955,-0.0906874019780915,-0.16218473638197795,0.004675733972996254,0.35230056049430036,-0.08522788111357008,-0.1407396326117107,-0.018433419797651063,0.048642968702417716,0.024374688053555044,-0.038356402807384615,-0.012554447031670652,-0.11541089066073666,-0.02024388598515235,0.08147080843586271,-0.027198939030782375
31,0.22482068510248576,0.2896729672934483,-0.6650234608336465,-0.3281415352353531,0.780100456162993,-0.18135242969304885,-0.11924337174959479,-0.49434879650433955,-0.0906874019780915,-0.16218473638197795,0.004675733972996254,0.35230056049430036,-0.08522788111357008,-0.1407396326117107,-0.018433419797651063,0.048642968702417716,0.024374688053555044,-0.038356402807384615,-0.012554447031670652,-0.11541089066073666,-0.02024388598515235,0.08147080843586271,-0.027198939030782375
32,0.22482068510248576,0.2896729672934483,-0.6650234608336465,-0.3281415352353531,0.780100456162993,-0.18135242969304885,-0.11924337174959479,-0.49434879650433955,-0.0906874019780915,-0.16218473638197795,0.004675733972996254,0.35230056049430036,-0.08522788111357008,-0.1407396326117107,-0.018433419797651063,0.048642968702417716,0.024374688053555044,-0.038356402807384615,-0.012554447031670652,-0.11541089066073666,-0.02024388598515235,0.08147080843586271,-0.027198939030782375
33,0.09933253181342494,0.0639591378711136,-0.6148570280679516,-0.3539841555719362,0.03460854213316916,-0.11665868361401653,-0.1376782753013439,-0.308081878718296,-0.17558335380406692,0.1523609683893948,-0.3247537151079123,0.7346929846006832,0.2629318244726268,0.7165571507701213,0.2539033055101727,-0.04728279733295218,-0.2503498786166613,0.0069998507529121234,0.18667217248047677,0.2497499793914978,0.47372511541763523,0.6368089101646585,0.08683004424167984
34,0.13671115487066465,-0.028909280800505865,-0.5403510805006456,-0.23184165790253025,-0.02236223711823103,-0.07483217387260278,-0.10465533250204317,-0.5422826979674672,-0.17283520183843176,0.021035093124270612,0.07494301539380341,0.5652780624638589,-0.09648102716209134,-0.004280270235161046,0.1334437791417914,-0.0005145379151554469,-0.002078231213295468,-0.056421196804878254,-0.023935947051673418,0.001810299788369718,-0.06085595618318646,0.09631472336416513,-0.016441307262385033
35,0.14296032468676279,0.10538764047085408,-0.633453257000683,-0.3589186238552131,-0.3991801962544314,-0.19440728847558572,-0.035706641195707614,-0.8240888984990941,0.3307588315124388,-0.10854141231681246,-0.1616643796730998,0.2751574626323548,-0.07499450732826074,0.022233052760800114,-0.18619398212202598,-0.06746538263422978,-0.25743112590275147,-0.0762953751871175,-0.2467702378604677,-0.1659148802533787,0.006793540110898145,0.12751983031234376,-0.057144079633208764
36,0.13671115487066465,-0.028909280800505865,-0.5403510805006456,-0.23184165790253025,-0.02236223711823103,-0.07483217387260278,-0.10465533250204317,-0.5422826979674672,-0.17283520183843176,0.021035093124270612,0.07494301539380341,0.5652780624638589,-0.09648102716209134,-0.004280270235161046,0.1334437791417914,-0.0005145379151554469,-0.002078231213295468,-0.056421196804878254,-0.023935947051673418,0.001810299788369718,-0.06085595618318646,0.09631472336416513,-0.016441307262385033
37,0.0858933723581985,0.17330642736619378,-0.6825421746283474,-0.515718969262465,-0.6076238898532902,-0.2925288802867411,-0.15787508991060217,-0.7293048760652604,0.48431832920602347,-0.05784196964871091,-0.2996084288772415,0.3621967963285771,-0.0975336391718129,-0.2130836316097691,-0.5700823914744056,-0.06761230871568417,0.2989022224597275,-0.06693774273892003,0.25148299541000513,-0.07088182873277549,-0.028111108320618132,0.1342091754572268,0.06953999827535937
38,0.13671115487066465,-0.028909280800505865,-0.5403510805006456,-0.23184165790253025,-0.02236223711823103,-0.07483217387260278,-0.10465533250204317,-0.5422826979674672,-0.17283520183843176,0.021035093124270612,0.07494301539380341,0.5652780624638589,-0.09648102716209134,-0.004280270235161046,0.1334437791417914,-0.0005145379151554469,-0.002078231213295468,-0.056421196804878254,-0.023935947051673418,0.001810299788369718,-0.06085595618318646,0.09631472336416513,-0.016441307262385033
39,0.13671115487066465,-0.028909280800505865,-0.5403510805006456,-0.23184165790253025,-0.02236223711823103,-0.07483217387260278,-0.10465533250204317,-0.5422826979674672,-0.17283520183843176,0.021035093124270612,0.07494301539380341,0.5652780624638589,-0.09648102716209134,-0.004280270235161046,0.1334437791417914,-0.0005145379151554469,-0.002078231213295468,-0.056421196804878254,-0.023935947051673418,0.001810299788369718,-0.06085595618318646,0.09631472336416513,-0.016441307262385033
40,0.20341389343977512,-0.13523076805314194,-0.5577863507540101,-0.12019073958916852,-0.04939667515585091,-0.17791446749590492,0.04011669461457726,-0.7163623686474575,-0.5137780177663068,0.6126775865749512,-0.16791733034944414,0.3677767523328707,0.23847825094216296,-0.3089083256731237,0.10699092408224711,0.06882935947107946,-0.07359461530117385,-0.0396485561613584,-0.010151655261113172,-0.011690420153258552,-0.02892644281116604,-0.003284198117582529,-0.05299585125489556
41,0.1987899942630572,-0.16345605919410922,-0.06973691294118206,-0.10877411683938233,-0.23807811865236383,0.6155692049559511,-0.13086486400883984,-0.06710015175517214,-0.37183689995401137,-0.4946669809837726,-0.1327552823541027,0.0019995957827883895,0.07084891386818579,-0.017805186764177673,0.09788847789596858,0.1467767693536849,0.03704047252990955,-0.10799731860579914,0.04989804090863016,-0.06307878005876937,0.04885711694690087,-0.1225432784545051,-0.08276402318207365
42,0.22847621421625108,0.3607425092011701,-0.5064934253657226,-0.3678301735836652,0.4831722529975953,-0.24391697134354398,-0.2830135448069573,0.6708480654576999,-0.040804495593943335,-0.15743466804443051,-0.00033417812637728805,-0.2048825532538144,-0.10049623058997137,-0.35178108275838244,0.1249416632106099,0.23064363704597582,-0.10401747816920086,-0.09981695447045054,-0.19233358728099115,-0.1132910707737625,-0.05454043484367871,0.056254254071906346,-0.062013761308132014
43,0.08329973165586568,0.11007904800255564,-0.43090996266038617,-0.4283306416580942,-0.5277341338824874,-0.23551830733425336,-0.3905939542743002,0.7176981864284059,0.030607202239301037,0.07648460412991959,-0.0680109459097118,0.09513428241196642,-0.1342885084820448,-0.45063840475240197,-0.10706954720232731,0.18133920434694825,0.4258629509264276,-0.10852411601974671,0.2945381459694789,0.0989631711959471,-0.1300571534732291,0.0777875141450918,0.07542794836883346
44,0.22847621421625108,0.3607425092011701,-0.5064934253657226,-0.3678301735836652,0.4831722529975953,-0.24391697134354398,-0.2830135448069573,0.6708480654576999,-0.040804495593943335,-0.15743466804443051,-0.00033417812637728805,-0.2048825532538144,-0.10049623058997137,-0.35178108275838244,0.1249416632106099,0.23064363704597582,-0.10401747816920086,-0.09981695447045054,-0.19233358728099115,-0.1132910707737625,-0.05454043484367871,0.056254254071906346,-0.062013761308132014
45,0.14036668398442997,0.042160261107215935,-0.3818210450327217,-0.27153029625084235,-0.3192904402836287,-0.1373967155230979,-0.26842550555940564,0.6229141639945722,-0.12295229545428361,0.025785161461818043,0.06993310329442984,0.008094948715744142,-0.11174937663849263,-0.21532172038183273,0.27681886215005236,0.18148613042840264,-0.13047039743605138,-0.11788174846794419,-0.2037150873009939,0.003930119675343888,-0.09515250504171283,0.07109816900020877,-0.05125612953973467
46,0.19465566030383552,-0.09129911171033414,-0.47250847783510136,-0.20593489982077223,-0.20242043507933885,0.199852721832666,-0.5554552088859382,0.5530579080625775,0.086942689683191,0.45715596174136197,0.34442275775388165,-0.2980617031330819,-0.14170615405697853,0.08749951043720638,0.052737326536401785,0.44495240522938817,0.12977419367735754,-0.0853673459863512,-0.37519502928235215,0.02307707940984993,-0.08387529270451947,0.24241118627295088,-0.1252419583385861
47,0.14036668398442997,0.042160261107215935,-0.3818210450327217,-0.27153029625084235,-0.3192904402836287,-0.1373967155230979,-0.26842550555940564,0.6229141639945722,-0.12295229545428361,0.025785161461818043,0.06993310329442984,0.008094948715744142,-0.11174937663849263,-0.21532172038183273,0.27681886215005236,0.18148613042840264,-0.13047039743605138,-0.11788174846794419,-0.2037150873009939,0.003930119675343888,-0.09515250504171283,0.07109816900020877,-0.05125612953973467
48,0.5326656904123743,0.04086594904638313,-0.1593326136898914,-0.5177528906045763,0.7641657357975744,-0.29663528127943656,-0.4411188785884973,0.9727100455787537,0.4061372719956713,0.12576615639193353,-0.6677715520908548,0.10190633982790859,0.3362253966145543,0.16237700221743237,0.22895690195363863,0.008290498691274434,-0.22729332484382733,0.05884814211372133,-0.04412888013863259,-0.24230863388344787,-0.02227198326489427,0.01173241370026716,0.019750790898065147
49,0.5326656904123743,0.04086594904638313,-0.1593326136898914,-0.5177528906045763,0.7641657357975744,-0.29663528127943656,-0.4411188785884973,0.9727100455787537,0.4061372719956713,0.12576615639193353,-0.6677715520908548,0.10190633982790859,0.3362253966145543,0.16237700221743237,0.22895690195363863,0.008290498691274434,-0.22729332484382733,0.05884814211372133,-0.04412888013863259,-0.24230863388344787,-0.02227198326489427,0.01173241370026716,0.019750790898065147
50,0.17609005680706102,0.13115603694242023,-0.4650190565955177,-0.4093541950349758,-0.25275591309065376,-0.19166380188997312,-0.33618388744883143,0.8392447986610249,-0.12286469878579392,0.1361553478425165,-0.30994292787831,0.08999658977906777,0.3014687807090429,0.464293350107745,0.2710658550402698,0.08757503882485981,-0.24388866099218223,0.0012122153225715138,-0.021208555688767592,0.13324936753982075,-0.10317293511501902,-0.0064153103228572345,0.007340719157188549
51,0.14036668398442997,0.042160261107215935,-0.3818210450327217,-0.27153029625084235,-0.3192904402836287,-0.1373967155230979,-0.26842550555940564,0.6229141639945722,-0.12295229545428361,0.025785161461818043,0.06993310329442984,0.008094948715744142,-0.11174937663849263,-0.21532172038183273,0.27681886215005236,0.18148613042840264,-0.13047039743605138,-0.11788174846794419,-0.2037150873009939,0.003930119675343888,-0.09515250504171283,0.07109816900020877,-0.05125612953973467
52,0.28867739668702874,0.5447099507589133,-0.5606945945835928,-0.5078138486225646,0.49935954580926706,-0.2925592853871849,-0.5166544077585975,1.0143142377694783,-0.3212664117050427,0.04404605387024224,-0.20930216317671815,-0.04077702619817551,0.24512638001457068,0.31685437200758093,-0.25633295388044325,-0.323320116135528,-0.2621641347136633,0.4466709009696085,-0.21180692601198656,-0.2702357095601411,0.2622121145415073,-0.16379390123469922,-0.010396403252562976
53,0.26419958703888213,0.4497382850363744,-0.5896914369285186,-0.5056540723677986,0.5497067801905702,-0.29818405771041917,-0.350771926696383,0.8871787001241526,-0.040716898925453646,-0.04706448166373206,-0.3802102092991172,-0.12298091219049077,0.3127219267575642,0.32783398773119526,0.11918865610082732,0.136732545442433,-0.21743574172533173,0.019277009320065153,-0.009827055668764826,0.016028177090714343,-0.06256086491698491,-0.021259225251159655,-0.003416912611208793
54,0.14036668398442997,0.042160261107215935,-0.3818210450327217,-0.27153029625084235,-0.3192904402836287,-0.1373967155230979,-0.26842550555940564,0.6229141639945722,-0.12295229545428361,0.025785161461818043,0.06993310329442984,0.008094948715744142,-0.11174937663849263,-0.21532172038183273,0.27681886215005236,0.18148613042840264,-0.13047039743605138,-0.11788174846794419,-0.2037150873009939,0.003930119675343888,-0.09515250504171283,0.07109816900020877,-0.05125612953973467
55,0.47881954587276776,1.161601101803242,0.0992381046243481,-0.4073525385210268,0.4332425434403392,-0.37724068214495615,-0.41737360897874354,0.9291955900794596,-0.3653391411778325,0.19209750344635265,-0.16636467297532107,0.034174905882550136,0.22239112331728125,0.41529895641671666,-0.3327821559182095,-0.201928272743921,-0.17239878643587825,0.41544147927099917,-0.2901645713224038,-0.18048416368993603,0.184267670616936,-0.05728729303128059,-0.03394890063941776
56,0.17609005680706102,0.13115603694242023,-0.4650190565955177,-0.4093541950349758,-0.25275591309065376,-0.19166380188997312,-0.33618388744883143,0.8392447986610249,-0.12286469878579392,0.1361553478425165,-0.30994292787831,0.08999658977906777,0.3014687807090429,0.464293350107745,0.2710658550402698,0.08757503882485981,-0.24388866099218223,0.0012122153225715138,-0.021208555688767592,0.13324936753982075,-0.10317293511501902,-0.0064153103228572345,0.007340719157188549
57,0.14036668398442997,0.042160261107215935,-0.3818210450327217,-0.27153029625084235,-0.3192904402836287,-0.1373967155230979,-0.26842550555940564,0.6229141639945722,-0.12295229545428361,0.025785161461818043,0.06993310329442984,0.008094948715744142,-0.11174937663849263,-0.21532172038183273,0.27681886215005236,0.18148613042840264,-0.13047039743605138,-0.11788174846794419,-0.2037150873009939,0.003930119675343888,-0.09515250504171283,0.07109816900020877,-0.05125612953973467
58,0.14036668398442997,0.042160261107215935,-0.3818210450327217,-0.27153029625084235,-0.3192904402836287,-0.1373967155230979,-0.26842550555940564,0.6229141639945722,-0.12295229545428361,0.025785161461818043,0.06993310329442984,0.008094948715744142,-0.11174937663849263,-0.21532172038183273,0.27681886215005236,0.18148613042840264,-0.13047039743605138,-0.11788174846794419,-0.2037150873009939,0.003930119675343888,-0.09515250504171283,0.07109816900020877,-0.05125612953973467
59,0.33364306331238247,0.9109376406046275,0.17482156732968454,-0.4678530065954558,-0.5776638434397434,-0.36884201813566553,-0.5249540184460865,0.9760457110501656,-0.29392744334458815,0.42601677562070284,-0.2340414407586556,0.334191741548331,0.18859884542520783,0.3164416344226971,-0.5647933663311466,-0.2512327054429485,0.3574816426597502,0.406734317721703,0.1967071619280663,0.03177007827977356,0.10875095198738559,-0.035754032958095136,0.1034928090375477
60,0.14036668398442997,0.042160261107215935,-0.3818210450327217,-0.27153029625084235,-0.3192904402836287,-0.1373967155230979,-0.26842550555940564,0.6229141639945722,-0.12295229545428361,0.025785161461818043,0.06993310329442984,0.008094948715744142,-0.11174937663849263,-0.21532172038183273,0.27681886215005236,0.18148613042840264,-0.13047039743605138,-0.11788174846794419,-0.2037150873009939,0.003930119675343888,-0.09515250504171283,0.07109816900020877,-0.05125612953973467
61,0.08329973165586568,0.11007904800255564,-0.43090996266038617,-0.4283306416580942,-0.5277341338824874,-0.23551830733425336,-0.3905939542743002,0.7176981864284059,0.030607202239301037,0.07648460412991959,-0.0680109459097118,0.09513428241196642,-0.1342885084820448,-0.45063840475240197,-0.10706954720232731,0.18133920434694825,0.4258629509264276,-0.10852411601974671,0.2945381459694789,0.0989631711959471,-0.1300571534732291,0.0777875141450918,0.07542794836883346
