fipe_cod,tabela_id,anoref,mesref,tipo,marca_id,marca,modelo_id,modelo,anomod,comb_cod,comb_sigla,comb,valor
008151-5,313,2024,9,1,6,Audi,5410,RS5 4.2 FSI V8 450cv Quattro S-Tron. 2p,2013,1,G,Gasolina,268678
008290-2,313,2024,9,1,6,Audi,10682,RS5 SPB. Compet. Plus 2.9 Quat. S-tronic,32000,1,G,Gasolina,852395
008290-2,313,2024,9,1,6,Audi,10682,RS5 SPB. Compet. Plus 2.9 Quat. S-tronic,2024,1,G,Gasolina,774393
008189-2,313,2024,9,1,6,Audi,10227,RS6 4.0 Avant TFSI BI-TB Quat.Tip.(Hib.),2024,1,G,Gasolina,1146737
008189-2,313,2024,9,1,6,Audi,10227,RS6 4.0 Avant TFSI BI-TB Quat.Tip.(Hib.),2023,1,G,Gasolina,1063188
008189-2,313,2024,9,1,6,Audi,10227,RS6 4.0 Avant TFSI BI-TB Quat.Tip.(Hib.),2022,1,G,Gasolina,945740
008189-2,313,2024,9,1,6,Audi,10227,RS6 4.0 Avant TFSI BI-TB Quat.Tip.(Hib.),2014,1,G,Gasolina,366112
008149-3,313,2024,9,1,6,Audi,5335,RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.,2011,1,G,Gasolina,377288
008149-3,313,2024,9,1,6,Audi,5335,RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.,2010,1,G,Gasolina,368085
008194-9,313,2024,9,1,6,Audi,6883,RS7 Sportback 4.0 TFSI Quattro Tiptronic,2018,1,G,Gasolina,529570
008194-9,313,2024,9,1,6,Audi,6883,RS7 Sportback 4.0 TFSI Quattro Tiptronic,2017,1,G,Gasolina,504379
