fipe_cod,tabela_id,anoref,mesref,tipo,marca_id,marca,modelo_id,modelo,anomod,comb_cod,comb_sigla,comb,valor
008127-2,318,2025,2,1,6,Audi,4431,TT Roadster 2.0 16v TFSI S-Tronic,2011,1,G,Gasolina,157877
040002-5,318,2025,2,1,207,Baby,8275,Buggy 1.6/ TST/ RS 1.6 4-Lug.,2020,1,G,Gasolina,31039
040002-5,318,2025,2,1,207,Baby,8275,Buggy 1.6/ TST/ RS 1.6 4-Lug.,2010,1,G,Gasolina,13058
040002-5,318,2025,2,1,207,Baby,8275,Buggy 1.6/ TST/ RS 1.6 4-Lug.,1998,1,G,Gasolina,5585
040002-5,318,2025,2,1,207,Baby,8275,Buggy 1.6/ TST/ RS 1.6 4-Lug.,1991,1,G,Gasolina,3712
040003-3,318,2025,2,1,207,Baby,8276,Buggy RS Evolution 1.8 8V,2020,1,G,Gasolina,43518
009176-6,318,2025,2,1,7,BMW,6377,125i M Sport/Active Flex 2.0 TB Aut. 5p,2019,1,G,Gasolina,173395
009176-6,318,2025,2,1,7,BMW,6377,125i M Sport/Active Flex 2.0 TB Aut. 5p,2016,1,G,Gasolina,141851
009176-6,318,2025,2,1,7,BMW,6377,125i M Sport/Active Flex 2.0 TB Aut. 5p,2015,1,G,Gasolina,119374
009176-6,318,2025,2,1,7,BMW,6377,125i M Sport/Active Flex 2.0 TB Aut. 5p,2013,1,G,Gasolina,100462
009109-0,318,2025,2,1,7,BMW,3879,130i 3.0 24V 265cv 5p,2009,1,G,Gasolina,79950
009109-0,318,2025,2,1,7,BMW,3879,130i 3.0 24V 265cv 5p,2008,1,G,Gasolina,76830
009109-0,318,2025,2,1,7,BMW,3879,130i 3.0 24V 265cv 5p,2007,1,G,Gasolina,74956
009109-0,318,2025,2,1,7,BMW,3879,130i 3.0 24V 265cv 5p,2006,1,G,Gasolina,73127
009126-0,318,2025,2,1,7,BMW,4473,130iA 3.0 24V 265cv 3p,2009,1,G,Gasolina,84554
009126-0,318,2025,2,1,7,BMW,4473,130iA 3.0 24V 265cv 3p,2008,1,G,Gasolina,82491
009117-0,318,2025,2,1,7,BMW,4199,130iA 3.0 24V 265cv 5p,2012,1,G,Gasolina,90609
009002-6,318,2025,2,1,7,BMW,158,318iS/ISA 1.9 16V,1993,1,G,Gasolina,17092
009004-2,318,2025,2,1,7,BMW,179,325i,1991,1,G,Gasolina,17478
009266-5,318,2025,2,1,7,BMW,9956,330e M Sport 2.0 Turbo Aut. (Híbrido),2020,1,G,Gasolina,253072
009007-7,318,2025,2,1,7,BMW,197,525i/iA,1993,1,G,Gasolina,18621
009238-0,318,2025,2,1,7,BMW,9960,530e M Sport 2.0 Turbo Aut. (Híbrido),2022,1,G,Gasolina,345190
009017-4,318,2025,2,1,7,BMW,206,540i/iA Touring,1997,1,G,Gasolina,37121
009052-2,318,2025,2,1,7,BMW,210,540iTA,1994,1,G,Gasolina,22180
009028-0,318,2025,2,1,7,BMW,222,750iA,2009,1,G,Gasolina,136873
009028-0,318,2025,2,1,7,BMW,222,750iA,1998,1,G,Gasolina,42619
009028-0,318,2025,2,1,7,BMW,222,750iA,1991,1,G,Gasolina,21545
009172-3,318,2025,2,1,7,BMW,6230,X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,2016,1,G,Gasolina,112837
009305-0,318,2025,2,1,7,BMW,10415,X1 SDRIVE 20i M Sport 2.0 TB Aut.,32000,1,G,Gasolina,370175
009305-0,318,2025,2,1,7,BMW,10415,X1 SDRIVE 20i M Sport 2.0 TB Aut.,2025,1,G,Gasolina,347295
009305-0,318,2025,2,1,7,BMW,10415,X1 SDRIVE 20i M Sport 2.0 TB Aut.,2024,1,G,Gasolina,327657
009305-0,318,2025,2,1,7,BMW,10415,X1 SDRIVE 20i M Sport 2.0 TB Aut.,2023,1,G,Gasolina,310396
009288-6,318,2025,2,1,7,BMW,9682,X1 SDRIVE 20i M Sport 2.0 TB Flex Aut.,2022,1,G,Gasolina,227013
009300-9,318,2025,2,1,7,BMW,10115,X1 SDRIVE 20i Outdoor 2.0.Flex Aut.,2022,1,G,Gasolina,202623
009239-8,318,2025,2,1,7,BMW,8570,X1 SDRIVE 20i X-Line 2.0 TB Active Flex,2022,1,G,Gasolina,205084
009239-8,318,2025,2,1,7,BMW,8570,X1 SDRIVE 20i X-Line 2.0 TB Active Flex,2021,1,G,Gasolina,183616
009239-8,318,2025,2,1,7,BMW,8570,X1 SDRIVE 20i X-Line 2.0 TB Active Flex,2020,1,G,Gasolina,168212
009239-8,318,2025,2,1,7,BMW,8570,X1 SDRIVE 20i X-Line 2.0 TB Active Flex,2019,1,G,Gasolina,146178
009239-8,318,2025,2,1,7,BMW,8570,X1 SDRIVE 20i X-Line 2.0 TB Active Flex,2018,1,G,Gasolina,130376
009239-8,318,2025,2,1,7,BMW,8570,X1 SDRIVE 20i X-Line 2.0 TB Active Flex,2016,1,G,Gasolina,116132
009236-3,318,2025,2,1,7,BMW,10872,X4 XDRIVE 30i M-Sport 2.0 TB 252cv Aut,2020,1,G,Gasolina,294257
011114-7,318,2025,2,1,13,Citroën,6092,C3 Picasso GL 1.5 Flex 8V Mec.,2014,1,G,Gasolina,36969
011114-7,318,2025,2,1,13,Citroën,6092,C3 Picasso GL 1.5 Flex 8V Mec.,2013,1,G,Gasolina,29802
011114-7,318,2025,2,1,13,Citroën,6092,C3 Picasso GL 1.5 Flex 8V Mec.,2012,1,G,Gasolina,29075
011105-8,318,2025,2,1,13,Citroën,5552,C3 Picasso GL 1.6 Flex 16V 5p Mec.,2012,1,G,Gasolina,29549
011105-8,318,2025,2,1,13,Citroën,5552,C3 Picasso GL 1.6 Flex 16V 5p Mec.,2011,1,G,Gasolina,23614
011115-5,318,2025,2,1,13,Citroën,6093,C3 Picasso GLX 1.5 Flex 8V 5p Mec.,2014,1,G,Gasolina,37004
011115-5,318,2025,2,1,13,Citroën,6093,C3 Picasso GLX 1.5 Flex 8V 5p Mec.,2013,1,G,Gasolina,31272
011110-4,318,2025,2,1,13,Citroën,5612,C3 Picasso GLX 1.6 Flex 16V 5p Aut.,2014,1,G,Gasolina,37712
011110-4,318,2025,2,1,13,Citroën,5612,C3 Picasso GLX 1.6 Flex 16V 5p Aut.,2013,1,G,Gasolina,33281
011110-4,318,2025,2,1,13,Citroën,5612,C3 Picasso GLX 1.6 Flex 16V 5p Aut.,2012,1,G,Gasolina,30974
011110-4,318,2025,2,1,13,Citroën,5612,C3 Picasso GLX 1.6 Flex 16V 5p Aut.,2011,1,G,Gasolina,29755
011066-3,318,2025,2,1,13,Citroën,295,C5 Exclusive 2.0 16V 4p Aut.,2007,1,G,Gasolina,19344
011050-7,318,2025,2,1,13,Citroën,302,Jumper 2.8 16Lug.  Diesel,2003,3,D,Diesel,29167
011074-4,318,2025,2,1,13,Citroën,345,Xsara Picasso Exclusive 2.0 16V Aut.,2006,1,G,Gasolina,13961
066015-9,318,2025,2,1,147,EFFA,7345,V22 Pick-up CD 1.3 16V 4p,2020,1,G,Gasolina,65010
043002-1,318,2025,2,1,18,Engesa,412,Engesa 4x4 4.0 Diesel,1988,3,D,Diesel,36391
044004-3,318,2025,2,1,19,Envemo,416,Master 4.0 Diesel,1996,3,D,Diesel,28368
044004-3,318,2025,2,1,19,Envemo,416,Master 4.0 Diesel,1995,3,D,Diesel,25297
031054-9,318,2025,2,1,20,Ferrari,10159,296 GTB (Hibrido),32000,1,G,Gasolina,4200000
031054-9,318,2025,2,1,20,Ferrari,10159,296 GTB (Hibrido),2024,1,G,Gasolina,3736125
031054-9,318,2025,2,1,20,Ferrari,10159,296 GTB (Hibrido),2023,1,G,Gasolina,3489012
031054-9,318,2025,2,1,20,Ferrari,10159,296 GTB (Hibrido),2022,1,G,Gasolina,3365298
031055-7,318,2025,2,1,20,Ferrari,10624,296 GTS (Híbrido),32000,1,G,Gasolina,4596900
031055-7,318,2025,2,1,20,Ferrari,10624,296 GTS (Híbrido),2024,1,G,Gasolina,4192490
031055-7,318,2025,2,1,20,Ferrari,10624,296 GTS (Híbrido),2023,1,G,Gasolina,3787828
031014-0,318,2025,2,1,20,Ferrari,417,348 GTS 3.4,1994,1,G,Gasolina,183256
031014-0,318,2025,2,1,20,Ferrari,417,348 GTS 3.4,1993,1,G,Gasolina,160856
001494-0,318,2025,2,1,21,Fiat,7965,ARGO DRIVE 1.0 6V Flex,2018,1,G,Gasolina,50650
001107-0,318,2025,2,1,21,Fiat,457,Ducato MaxiCargo/Furgão Maxi 2.8 TB Dies,2002,3,D,Diesel,39685
001025-1,318,2025,2,1,21,Fiat,468,Elba 1.6i.e/Top/CSL/ 1.6i.e/1.5 2p e 4p,1989,1,G,Gasolina,5314
001114-2,318,2025,2,1,21,Fiat,490,Marea SX 1.8 16V 4p,2000,1,G,Gasolina,7864
001087-1,318,2025,2,1,21,Fiat,497,Marea Weekend HLX 2.0 20V 4p,2000,1,G,Gasolina,16526
001087-1,318,2025,2,1,21,Fiat,497,Marea Weekend HLX 2.0 20V 4p,1999,1,G,Gasolina,14351
001087-1,318,2025,2,1,21,Fiat,497,Marea Weekend HLX 2.0 20V 4p,1998,1,G,Gasolina,11001
001174-6,318,2025,2,1,21,Fiat,498,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2007,1,G,Gasolina,29152
001174-6,318,2025,2,1,21,Fiat,498,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2006,1,G,Gasolina,22252
001174-6,318,2025,2,1,21,Fiat,498,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2005,1,G,Gasolina,20854
001174-6,318,2025,2,1,21,Fiat,498,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2004,1,G,Gasolina,20102
001174-6,318,2025,2,1,21,Fiat,498,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2003,1,G,Gasolina,19562
001174-6,318,2025,2,1,21,Fiat,498,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2002,1,G,Gasolina,15854
001147-9,318,2025,2,1,21,Fiat,499,Marea Weekend HLX 2.4 mpi 20V 4p Mec.,2003,1,G,Gasolina,21021
001147-9,318,2025,2,1,21,Fiat,499,Marea Weekend HLX 2.4 mpi 20V 4p Mec.,2002,1,G,Gasolina,17021
001147-9,318,2025,2,1,21,Fiat,499,Marea Weekend HLX 2.4 mpi 20V 4p Mec.,2001,1,G,Gasolina,16474
001176-2,318,2025,2,1,21,Fiat,505,Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p,2007,1,G,Gasolina,16518
001031-6,318,2025,2,1,21,Fiat,517,Palio EL 1.5 mpi 2p e 4p,1996,1,G,Gasolina,8907
001325-0,318,2025,2,1,21,Fiat,5294,Palio ESSENCE Dualogic 1.6 Flex 16V 5p,2012,1,G,Gasolina,32735
001255-6,318,2025,2,1,21,Fiat,4673,Palio Weekend Adventure LOCKER 1.8 Flex,2015,1,G,Gasolina,45117
001218-1,318,2025,2,1,21,Fiat,610,Strada Trekking 1.8 mpi Flex 8V CE,2007,1,G,Gasolina,32855
001218-1,318,2025,2,1,21,Fiat,610,Strada Trekking 1.8 mpi Flex 8V CE,2006,1,G,Gasolina,28605
001218-1,318,2025,2,1,21,Fiat,610,Strada Trekking 1.8 mpi Flex 8V CE,2005,1,G,Gasolina,26936
001217-3,318,2025,2,1,21,Fiat,611,Strada Trekking 1.8 mpi Flex 8V CS,2012,1,G,Gasolina,39226
001217-3,318,2025,2,1,21,Fiat,611,Strada Trekking 1.8 mpi Flex 8V CS,2011,1,G,Gasolina,36995
001217-3,318,2025,2,1,21,Fiat,611,Strada Trekking 1.8 mpi Flex 8V CS,2010,1,G,Gasolina,35003
001217-3,318,2025,2,1,21,Fiat,611,Strada Trekking 1.8 mpi Flex 8V CS,2009,1,G,Gasolina,33477
001217-3,318,2025,2,1,21,Fiat,611,Strada Trekking 1.8 mpi Flex 8V CS,2008,1,G,Gasolina,30510
001217-3,318,2025,2,1,21,Fiat,611,Strada Trekking 1.8 mpi Flex 8V CS,2007,1,G,Gasolina,26859
001217-3,318,2025,2,1,21,Fiat,611,Strada Trekking 1.8 mpi Flex 8V CS,2005,1,G,Gasolina,24375
001217-3,318,2025,2,1,21,Fiat,611,Strada Trekking 1.8 mpi Flex 8V CS,2004,1,G,Gasolina,19143
001571-7,318,2025,2,1,21,Fiat,10837,Strada Ultra 1.0 Flex Turbo CD Aut.,32000,1,G,Gasolina,141181
001291-2,318,2025,2,1,21,Fiat,5068,Strada Working 1.4 mpi Fire Flex 8V CS,2015,1,G,Gasolina,45325
001453-2,318,2025,2,1,21,Fiat,7479,Toro Volcano 2.0 16V 4x4 TB Diesel Aut.,2020,3,D,Diesel,117749
001055-3,318,2025,2,1,21,Fiat,635,Uno 1.6R mpi / 1.6R / 1.5R,1988,1,G,Gasolina,4239
001203-3,318,2025,2,1,21,Fiat,640,Uno Furgão 1.3 mpi Fire/ Fire Flex 8V,2006,1,G,Gasolina,13062
001046-4,318,2025,2,1,21,Fiat,647,Uno Mille 1.0/ i.e./Electronic/Brio 2p,1991,1,G,Gasolina,7261
003269-7,318,2025,2,1,22,Ford,682,EcoSport XLS 1.6/ 1.6 Flex 8V 5p,2007,1,G,Gasolina,26601
003270-0,318,2025,2,1,22,Ford,683,EcoSport XLT 1.6/ 1.6 Flex 8V 5p,2006,1,G,Gasolina,24180
003028-7,318,2025,2,1,22,Ford,700,Escort L/LX 1.6,1990,1,G,Gasolina,6136
003006-6,318,2025,2,1,22,Ford,702,Escort S.W GL 1.8i 16V,2002,1,G,Gasolina,10812
003006-6,318,2025,2,1,22,Ford,702,Escort S.W GL 1.8i 16V,2001,1,G,Gasolina,10548
003006-6,318,2025,2,1,22,Ford,702,Escort S.W GL 1.8i 16V,2000,1,G,Gasolina,10290
003006-6,318,2025,2,1,22,Ford,702,Escort S.W GL 1.8i 16V,1999,1,G,Gasolina,10039
003006-6,318,2025,2,1,22,Ford,702,Escort S.W GL 1.8i 16V,1998,1,G,Gasolina,8725
003006-6,318,2025,2,1,22,Ford,702,Escort S.W GL 1.8i 16V,1997,1,G,Gasolina,8512
003008-2,318,2025,2,1,22,Ford,703,Escort S.W. GLX 1.8i 16V,2002,1,G,Gasolina,10548
003008-2,318,2025,2,1,22,Ford,703,Escort S.W. GLX 1.8i 16V,2001,1,G,Gasolina,10290
003008-2,318,2025,2,1,22,Ford,703,Escort S.W. GLX 1.8i 16V,2000,1,G,Gasolina,9838
003008-2,318,2025,2,1,22,Ford,703,Escort S.W. GLX 1.8i 16V,1999,1,G,Gasolina,9598
003008-2,318,2025,2,1,22,Ford,703,Escort S.W. GLX 1.8i 16V,1998,1,G,Gasolina,8951
003008-2,318,2025,2,1,22,Ford,703,Escort S.W. GLX 1.8i 16V,1997,1,G,Gasolina,7366
003039-2,318,2025,2,1,22,Ford,707,Escort XR3 1.8 / 1.6 Conversível,1985,1,G,Gasolina,5018
003172-0,318,2025,2,1,22,Ford,756,F-250 Tropical 4.2 CE / CD Diesel TB,1998,3,D,Diesel,54772
003262-0,318,2025,2,1,22,Ford,802,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,2003,1,G,Gasolina,17941
003347-2,318,2025,2,1,22,Ford,5451,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,2011,1,G,Gasolina,38646
003054-6,318,2025,2,1,22,Ford,845,Pampa L 1.6,1994,1,G,Gasolina,15344
003054-6,318,2025,2,1,22,Ford,845,Pampa L 1.6,1987,1,G,Gasolina,6438
003210-7,318,2025,2,1,22,Ford,850,Ranger 2.5 4x2 CD TB Diesel,2001,3,D,Diesel,38259
003210-7,318,2025,2,1,22,Ford,850,Ranger 2.5 4x2 CD TB Diesel,2000,3,D,Diesel,37325
003210-7,318,2025,2,1,22,Ford,850,Ranger 2.5 4x2 CD TB Diesel,1999,3,D,Diesel,33215
003210-7,318,2025,2,1,22,Ford,850,Ranger 2.5 4x2 CD TB Diesel,1998,3,D,Diesel,30359
003209-3,318,2025,2,1,22,Ford,851,Ranger 2.5 4x2 CE Diesel,2001,3,D,Diesel,38117
003209-3,318,2025,2,1,22,Ford,851,Ranger 2.5 4x2 CE Diesel,2000,3,D,Diesel,34711
003209-3,318,2025,2,1,22,Ford,851,Ranger 2.5 4x2 CE Diesel,1999,3,D,Diesel,30829
003205-0,318,2025,2,1,22,Ford,852,Ranger 2.5 4x2 TB Diesel,2001,3,D,Diesel,35701
003205-0,318,2025,2,1,22,Ford,852,Ranger 2.5 4x2 TB Diesel,2000,3,D,Diesel,34374
003205-0,318,2025,2,1,22,Ford,852,Ranger 2.5 4x2 TB Diesel,1999,3,D,Diesel,30510
003205-0,318,2025,2,1,22,Ford,852,Ranger 2.5 4x2 TB Diesel,1998,3,D,Diesel,29716
003108-9,318,2025,2,1,22,Ford,853,Ranger 2.5 4x4 CD TB Diesel,2001,3,D,Diesel,41427
003364-2,318,2025,2,1,22,Ford,10741,Ranger Limited 3.2 4x4 CD Diesel Aut.,2018,3,D,Diesel,139669
003237-9,318,2025,2,1,22,Ford,863,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2008,1,G,Gasolina,46832
003298-0,318,2025,2,1,22,Ford,3814,Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel,2005,3,D,Diesel,45757
003405-3,318,2025,2,1,22,Ford,6693,Ranger XLS 2.2 4x4 CD Diesel Mec.,2014,3,D,Diesel,89196
003363-4,318,2025,2,1,22,Ford,6171,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,2016,3,D,Diesel,116525
003070-8,318,2025,2,1,22,Ford,922,Versailles GL 1.8i / 1.8 2p e 4p,1991,1,G,Gasolina,4744
004024-0,318,2025,2,1,23,GM - Chevrolet,929,A-20 Custom/ C-20 Luxe 4.1,1992,1,G,Gasolina,14216
004024-0,318,2025,2,1,23,GM - Chevrolet,929,A-20 Custom/ C-20 Luxe 4.1,1985,1,G,Gasolina,9091
004117-3,318,2025,2,1,23,GM - Chevrolet,970,Brasinca Blazer CD 4.1,1991,1,G,Gasolina,15862
004128-9,318,2025,2,1,23,GM - Chevrolet,974,C-10 De Luxe CD 2.5/ 4.1,1987,1,G,Gasolina,10678
004130-0,318,2025,2,1,23,GM - Chevrolet,977,C-20 Custom Std. 4.1,1991,1,G,Gasolina,16395
004132-7,318,2025,2,1,23,GM - Chevrolet,978,C-20 Custom Std. CD 4.1,1991,1,G,Gasolina,16505
004132-7,318,2025,2,1,23,GM - Chevrolet,978,C-20 Custom Std. CD 4.1,1989,1,G,Gasolina,12407
004132-7,318,2025,2,1,23,GM - Chevrolet,978,C-20 Custom Std. CD 4.1,1988,1,G,Gasolina,11689
004132-7,318,2025,2,1,23,GM - Chevrolet,978,C-20 Custom Std. CD 4.1,1987,1,G,Gasolina,10033
004132-7,318,2025,2,1,23,GM - Chevrolet,978,C-20 Custom Std. CD 4.1,1986,1,G,Gasolina,9431
004074-6,318,2025,2,1,23,GM - Chevrolet,979,Calibra 16V,1996,1,G,Gasolina,32325
004074-6,318,2025,2,1,23,GM - Chevrolet,979,Calibra 16V,1995,1,G,Gasolina,31350
004074-6,318,2025,2,1,23,GM - Chevrolet,979,Calibra 16V,1994,1,G,Gasolina,28483
004475-0,318,2025,2,1,23,GM - Chevrolet,7790,CAMARO FIFTY 6.2 V8 16V 461cv,2017,1,G,Gasolina,360910
004155-6,318,2025,2,1,23,GM - Chevrolet,980,Camaro RS 5.0 V8,1994,1,G,Gasolina,35178
004155-6,318,2025,2,1,23,GM - Chevrolet,980,Camaro RS 5.0 V8,1993,1,G,Gasolina,34166
004155-6,318,2025,2,1,23,GM - Chevrolet,980,Camaro RS 5.0 V8,1991,1,G,Gasolina,33086
004357-5,318,2025,2,1,23,GM - Chevrolet,4841,CAPTIVA SPORT FWD 2.4 16V 171/185cv,2011,1,G,Gasolina,40193
004320-6,318,2025,2,1,23,GM - Chevrolet,1001,Celta Spirit 1.0 MPFI 8V FlexPower 3p,2006,1,G,Gasolina,15652
004031-2,318,2025,2,1,23,GM - Chevrolet,1011,Chevy 500 DL / SL / SE/ Furgão 1.6,1990,1,G,Gasolina,6526
004421-0,318,2025,2,1,23,GM - Chevrolet,6174,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2014,1,G,Gasolina,41101
004121-1,318,2025,2,1,23,GM - Chevrolet,1043,Corsa Sed.Wind 1.0/Millenium/Classic VHC,2002,1,G,Gasolina,12856
004121-1,318,2025,2,1,23,GM - Chevrolet,1043,Corsa Sed.Wind 1.0/Millenium/Classic VHC,1999,1,G,Gasolina,10535
004001-0,318,2025,2,1,23,GM - Chevrolet,1064,Corsa Wind 1.0 MPFI / EFI  2p,1997,1,G,Gasolina,9445
004140-8,318,2025,2,1,23,GM - Chevrolet,1068,Corvette 5.7/ 6.0, 6.2 Conv./Stingray,2007,1,G,Gasolina,350902
004036-3,318,2025,2,1,23,GM - Chevrolet,1076,D-20 S / El Caminho 3.9/4.0 CD T.Dies,1992,3,D,Diesel,68250
004034-7,318,2025,2,1,23,GM - Chevrolet,1074,D-20 S / Luxe 3.9/4.0 Diesel,1990,3,D,Diesel,61874
004187-4,318,2025,2,1,23,GM - Chevrolet,1077,D-20 S 3.9/4.0 Turbo Diesel,1991,3,D,Diesel,63193
004187-4,318,2025,2,1,23,GM - Chevrolet,1077,D-20 S 3.9/4.0 Turbo Diesel,1988,3,D,Diesel,55239
004039-8,318,2025,2,1,23,GM - Chevrolet,1079,Ipanema GL/ Flair 2.0 MPFI / EFI 4p,1995,1,G,Gasolina,10506
004044-4,318,2025,2,1,23,GM - Chevrolet,1085,Kadett GSi / GS 2.0,1990,1,G,Gasolina,10474
004353-2,318,2025,2,1,23,GM - Chevrolet,4768,Meriva Joy 1.4 MPFI 8V ECONOFLEX 5p,2010,1,G,Gasolina,24693
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1996,1,G,Gasolina,14979
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1996,2,Á,Álcool,10363
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1995,1,G,Gasolina,14126
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1995,2,Á,Álcool,8070
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1993,1,G,Gasolina,9842
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1992,1,G,Gasolina,8807
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1991,1,G,Gasolina,8592
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1990,1,G,Gasolina,8137
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1989,1,G,Gasolina,7624
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1988,1,G,Gasolina,7175
004049-5,318,2025,2,1,23,GM - Chevrolet,1104,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1986,1,G,Gasolina,4309
004515-2,318,2025,2,1,23,GM - Chevrolet,8892,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,2021,1,G,Gasolina,76600
004091-6,318,2025,2,1,23,GM - Chevrolet,1129,S10 Blazer Executive 4.3 V6,1997,1,G,Gasolina,27189
004174-2,318,2025,2,1,23,GM - Chevrolet,1137,S10 Pick-Up 2.8 4x2 Turbo Interc. Dies.,2004,3,D,Diesel,53849
004391-5,318,2025,2,1,23,GM - Chevrolet,5887,S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,2019,3,D,Diesel,121988
004406-7,318,2025,2,1,23,GM - Chevrolet,6064,SONIC Sed. LTZ 1.6 16V FlexPower 4p Mec.,2014,1,G,Gasolina,35537
004406-7,318,2025,2,1,23,GM - Chevrolet,6064,SONIC Sed. LTZ 1.6 16V FlexPower 4p Mec.,2013,1,G,Gasolina,34670
004406-7,318,2025,2,1,23,GM - Chevrolet,6064,SONIC Sed. LTZ 1.6 16V FlexPower 4p Mec.,2012,1,G,Gasolina,30687
004166-1,318,2025,2,1,23,GM - Chevrolet,1192,Sonoma CE 4.3 V6,1995,1,G,Gasolina,22876
004166-1,318,2025,2,1,23,GM - Chevrolet,1192,Sonoma CE 4.3 V6,1994,1,G,Gasolina,16718
004107-6,318,2025,2,1,23,GM - Chevrolet,1193,SpaceVan Furgão 2.1 Diesel,1998,3,D,Diesel,12780
004107-6,318,2025,2,1,23,GM - Chevrolet,1193,SpaceVan Furgão 2.1 Diesel,1997,3,D,Diesel,11804
004099-1,318,2025,2,1,23,GM - Chevrolet,1194,SpaceVan Furgão 2.2,1998,1,G,Gasolina,12675
004099-1,318,2025,2,1,23,GM - Chevrolet,1194,SpaceVan Furgão 2.2,1997,1,G,Gasolina,9519
004101-7,318,2025,2,1,23,GM - Chevrolet,1195,SpaceVan Passageiro 2.1Diesel,1998,3,D,Diesel,12756
004101-7,318,2025,2,1,23,GM - Chevrolet,1195,SpaceVan Passageiro 2.1Diesel,1997,3,D,Diesel,11317
