fipe_cod,tabela_id,anoref,mesref,tipo,marca_id,marca,modelo_id,modelo,anomod,comb_cod,comb_sigla,comb,valor
039001-1,312,2024,8,1,8,BRM,254,Buggy/M-8/M-8 Long 1.6,1996,1,G,Gasolina,8052
039001-1,312,2024,8,1,8,BRM,254,Buggy/M-8/M-8 Long 1.6,1989,1,G,Gasolina,5542
062002-5,312,2024,8,1,123,Bugre,5190,Buggy VII/VII BIG/VII Flex,2020,1,G,Gasolina,36004
062002-5,312,2024,8,1,123,Bugre,5190,Buggy VII/VII BIG/VII Flex,2014,1,G,Gasolina,23514
062002-5,312,2024,8,1,123,Bugre,5190,Buggy VII/VII BIG/VII Flex,2008,1,G,Gasolina,11046
011072-8,312,2024,8,1,13,Citroën,290,C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p,2005,1,G,Gasolina,14248
011089-2,312,2024,8,1,13,Citroën,10777,Grand C4 Picasso 2.0 16V 143cv Aut,2008,1,G,Gasolina,25798
011015-9,312,2024,8,1,13,Citroën,309,Xantia Break 2.0 8V/GLX 2.0 16V Aut,1995,1,G,Gasolina,6010
011077-9,312,2024,8,1,13,Citroën,347,Xsara Picasso GLX 1.6/ 1.6 Flex 16V,2009,1,G,Gasolina,18242
011075-2,312,2024,8,1,13,Citroën,348,Xsara Picasso GLX 2.0 16V  Aut.,2004,1,G,Gasolina,11521
011038-8,312,2024,8,1,13,Citroën,350,Xsara VTS 1.8 16V,1999,1,G,Gasolina,8759
031025-5,312,2024,8,1,20,Ferrari,3812,F430 F1,2009,1,G,Gasolina,1294337
001505-9,312,2024,8,1,21,Fiat,8200,CRONOS DRIVE 1.3 8V Flex,2019,1,G,Gasolina,59409
001302-1,312,2024,8,1,21,Fiat,5105,Doblo  Cargo 1.4 mpi Fire Flex 8V 3p,2010,1,G,Gasolina,28065
001159-2,312,2024,8,1,21,Fiat,460,Ducato Mult/ Vetrato 2.8 T.Alto TB Dies.,2003,3,D,Diesel,40753
001027-8,312,2024,8,1,21,Fiat,473,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,1992,1,G,Gasolina,9778
001029-4,312,2024,8,1,21,Fiat,476,Fiorino Pick-Up 1.5 i.e./1.3/1.5/HD,1993,1,G,Gasolina,7549
001083-9,312,2024,8,1,21,Fiat,492,Marea Turbo 2.0 20V 4p,2001,1,G,Gasolina,30230
001461-3,312,2024,8,1,21,Fiat,7540,MOBI LIKE 1.0 Fire Flex 5p.,2020,1,G,Gasolina,45995
001233-5,312,2024,8,1,21,Fiat,3884,Strada Trekking 1.4 mpi Fire Flex 8V CE,2006,1,G,Gasolina,26185
001090-1,312,2024,8,1,21,Fiat,609,Strada Trekking 1.6 mpi,1999,1,G,Gasolina,12818
001292-0,312,2024,8,1,21,Fiat,5067,Strada Working 1.4 mpi Fire Flex 8V CE,2010,1,G,Gasolina,35168
001432-0,312,2024,8,1,21,Fiat,7135,Strada Working HARD 1.4 Fire Flex 8V CE,2017,1,G,Gasolina,52854
001487-7,312,2024,8,1,21,Fiat,10069,Toro Freedom 2.0 16V 4x4 TB Diesel Aut.,2018,3,D,Diesel,100141
001516-4,312,2024,8,1,21,Fiat,10070,Toro Ranch 2.0 16V 4x4 TB Diesel Aut.,2020,3,D,Diesel,128205
001162-2,312,2024,8,1,21,Fiat,645,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2007,1,G,Gasolina,17445
067001-4,312,2024,8,1,149,Fibravan,4659,Buggy Plus 1.6 8V,2005,1,G,Gasolina,9318
067001-4,312,2024,8,1,149,Fibravan,4659,Buggy Plus 1.6 8V,1998,1,G,Gasolina,4943
067001-4,312,2024,8,1,149,Fibravan,4659,Buggy Plus 1.6 8V,1992,1,G,Gasolina,3824
003140-2,312,2024,8,1,22,Ford,670,Courier XL/XL-RS 1.6/ XL 1.6 Flex,2007,1,G,Gasolina,29145
003042-2,312,2024,8,1,22,Ford,730,F-1000 Super 3.6 / Super Série 3.6,1993,1,G,Gasolina,22035
003042-2,312,2024,8,1,22,Ford,730,F-1000 Super 3.6 / Super Série 3.6,1985,1,G,Gasolina,9520
003167-4,312,2024,8,1,22,Ford,741,F-1000 XL 2.5 HSD Diesel TB,1998,3,D,Diesel,79601
003286-7,312,2024,8,1,22,Ford,772,Fiesta 1.6 8V Flex/Class 1.6 8V Flex 5p,2007,1,G,Gasolina,18734
003227-1,312,2024,8,1,22,Ford,803,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,2006,1,G,Gasolina,19284
003175-5,312,2024,8,1,22,Ford,810,Furglaine Chateaux/Exec. 3.9 Diesel,1985,3,D,Diesel,12463
003080-5,312,2024,8,1,22,Ford,835,Mondeo GLX 2.0 4p e 5p,1994,1,G,Gasolina,5671
003296-4,312,2024,8,1,22,Ford,859,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,2006,3,D,Diesel,54728
003237-9,312,2024,8,1,22,Ford,863,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2006,1,G,Gasolina,41428
003299-9,312,2024,8,1,22,Ford,3815,Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel,2006,3,D,Diesel,44362
003293-0,312,2024,8,1,22,Ford,883,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,2006,3,D,Diesel,51914
003059-7,312,2024,8,1,22,Ford,905,Royale GL 1.8/1.8i  2p e 4p,1992,1,G,Gasolina,4962
004023-1,312,2024,8,1,23,GM - Chevrolet,930,A-20 Custom/ C-20 S 4.1,1991,1,G,Gasolina,13669
004380-0,312,2024,8,1,23,GM - Chevrolet,5635,CRUZE LT 1.8 16V FlexPower 4p Aut.,2013,1,G,Gasolina,54658
004379-6,312,2024,8,1,23,GM - Chevrolet,5636,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015,1,G,Gasolina,62821
004379-6,312,2024,8,1,23,GM - Chevrolet,5636,CRUZE LT 1.8 16V FlexPower 4p Mec.,2014,1,G,Gasolina,56410
004379-6,312,2024,8,1,23,GM - Chevrolet,5636,CRUZE LT 1.8 16V FlexPower 4p Mec.,2013,1,G,Gasolina,54451
004040-1,312,2024,8,1,23,GM - Chevrolet,1080,Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1991,1,G,Gasolina,8054
004042-8,312,2024,8,1,23,GM - Chevrolet,1081,Kadett GL 2.0 MPFI / EFI,1994,1,G,Gasolina,9733
004075-4,312,2024,8,1,23,GM - Chevrolet,1088,Lumina,1990,1,G,Gasolina,8469
004048-7,312,2024,8,1,23,GM - Chevrolet,1102,Monza Classic/ SL/e/SR 1.8,1988,1,G,Gasolina,6500
004426-1,312,2024,8,1,23,GM - Chevrolet,6234,ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec.,2014,1,G,Gasolina,46387
004499-7,312,2024,8,1,23,GM - Chevrolet,8824,ONIX SEDAN Plus 1.0 12V TB Flex Aut.,2020,1,G,Gasolina,71793
004104-1,312,2024,8,1,23,GM - Chevrolet,1116,Opala L/SL/SS/ 2.5/4.1,1986,1,G,Gasolina,10656
004434-2,312,2024,8,1,23,GM - Chevrolet,6351,PRISMA Sed. LTZ 1.4 8V FlexPower 4p,2013,1,G,Gasolina,43189
004020-7,312,2024,8,1,23,GM - Chevrolet,1127,S10 Blazer DLX 4.3 V6,1996,1,G,Gasolina,17615
004413-0,312,2024,8,1,23,GM - Chevrolet,6101,S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.,2020,3,D,Diesel,132509
004395-8,312,2024,8,1,23,GM - Chevrolet,5893,S10 Pick-Up LT 2.8 TDI 4x4 CD Diesel Aut,2021,3,D,Diesel,166431
004395-8,312,2024,8,1,23,GM - Chevrolet,5893,S10 Pick-Up LT 2.8 TDI 4x4 CD Diesel Aut,2018,3,D,Diesel,142578
004397-4,312,2024,8,1,23,GM - Chevrolet,5896,S10 Pick-Up LTZ 2.8 TDI 4x4 CD Dies.Aut,2020,3,D,Diesel,165392
004304-4,312,2024,8,1,23,GM - Chevrolet,1166,S10 P-Up Colina 2.8 TDI 4x2/4x4 CD Dies.,2006,3,D,Diesel,57223
004065-7,312,2024,8,1,23,GM - Chevrolet,1221,Vectra GL 2.2 / 2.0 MPFI,1997,1,G,Gasolina,12085
014059-7,312,2024,8,1,25,Honda,4975,CITY Sedan LX 1.5 Flex 16V 4p Aut.,2016,1,G,Gasolina,64927
014059-7,312,2024,8,1,25,Honda,4975,CITY Sedan LX 1.5 Flex 16V 4p Aut.,2010,1,G,Gasolina,39992
014050-3,312,2024,8,1,25,Honda,4009,Civic Sedan EXS 1.8/1.8 Flex 16V Aut. 4p,2007,1,G,Gasolina,39618
014081-3,312,2024,8,1,25,Honda,6781,Fit LX 1.5 Flexone 16V 5p Aut.,2016,1,G,Gasolina,63748
014086-4,312,2024,8,1,25,Honda,7152,HR-V LX 1.8 Flexone 16V 5p Aut.,2017,1,G,Gasolina,83028
015030-4,312,2024,8,1,26,Hyundai,1301,Elantra GLS 1.6,1992,1,G,Gasolina,4942
015042-8,312,2024,8,1,26,Hyundai,1316,H1 Starex HSV 2.5 Diesel,1999,3,D,Diesel,25182
015038-0,312,2024,8,1,26,Hyundai,1320,H100 GL Diesel,1997,3,D,Diesel,13544
015064-9,312,2024,8,1,26,Hyundai,1344,Tucson 2.0 16V Aut.,2007,1,G,Gasolina,31488
080006-6,312,2024,8,1,177,JAC,5933,J5 Sedan 1.5 16V 4p Mec.,2011,1,G,Gasolina,21979
