fipe_cod,tabela_id,anoref,mesref,tipo,marca_id,marca,modelo_id,modelo,anomod,comb_cod,comb_sigla,comb,valor
001177-0,314,2024,10,1,21,Fiat,506,Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,2007,1,G,Gasolina,19699
001031-6,314,2024,10,1,21,Fiat,517,Palio EL 1.5 mpi 2p e 4p,1998,1,G,Gasolina,9309
001066-9,314,2024,10,1,21,Fiat,519,Palio ELX 1.0/ 1.0 Fire Flex 8V 2p,2009,1,G,Gasolina,19259
001255-6,314,2024,10,1,21,Fiat,4673,Palio Weekend Adventure LOCKER 1.8 Flex,2014,1,G,Gasolina,41985
001035-9,314,2024,10,1,21,Fiat,570,Premio CSL 1.6/ 1.5,1988,1,G,Gasolina,4174
001316-1,314,2024,10,1,21,Fiat,5295,Punto ESSENCE 1.6 Flex 16V 5p,2013,1,G,Gasolina,35059
001342-0,314,2024,10,1,21,Fiat,5463,Punto ESSENCE Dualogic 1.6 Flex 16V 5p,2013,1,G,Gasolina,35065
001318-8,314,2024,10,1,21,Fiat,5297,Punto ESSENCE Dualogic 1.8 Flex 16V 5p,2011,1,G,Gasolina,30163
001319-6,314,2024,10,1,21,Fiat,5298,Punto Sporting Dualogic 1.8 Flex 16V 5p,2011,1,G,Gasolina,30320
001331-5,314,2024,10,1,21,Fiat,5361,Siena EL 1.4 mpi Fire Flex 8V 4p,2012,1,G,Gasolina,30743
001211-4,314,2024,10,1,21,Fiat,583,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2005,1,G,Gasolina,16521
001077-4,314,2024,10,1,21,Fiat,588,Siena ELX 1.6 mpi 8V/16V 4p,1998,1,G,Gasolina,8766
001323-4,314,2024,10,1,21,Fiat,5302,Siena ESSENCE Dualogic 1.6 Flex 16V 4p,2012,1,G,Gasolina,33315
001323-4,314,2024,10,1,21,Fiat,5302,Siena ESSENCE Dualogic 1.6 Flex 16V 4p,2011,1,G,Gasolina,31073
001157-6,314,2024,10,1,21,Fiat,590,Siena EX 1.0 mpi Fire 16v 4p,2002,1,G,Gasolina,10988
001157-6,314,2024,10,1,21,Fiat,590,Siena EX 1.0 mpi Fire 16v 4p,2001,1,G,Gasolina,9958
001198-3,314,2024,10,1,21,Fiat,591,Siena EX 1.3 mpi Fire 8V 67cv 4p,2004,1,G,Gasolina,14381
001198-3,314,2024,10,1,21,Fiat,591,Siena EX 1.3 mpi Fire 8V 67cv 4p,2003,1,G,Gasolina,14030
001197-5,314,2024,10,1,21,Fiat,592,Siena EX 1.8 mpi 8V 103cv 4p,2004,1,G,Gasolina,13487
001197-5,314,2024,10,1,21,Fiat,592,Siena EX 1.8 mpi 8V 103cv 4p,2003,1,G,Gasolina,13158
001016-2,314,2024,10,1,21,Fiat,593,Siena HL 1.6 mpi 16V,1998,1,G,Gasolina,10010
001016-2,314,2024,10,1,21,Fiat,593,Siena HL 1.6 mpi 16V,1997,1,G,Gasolina,8250
001411-7,314,2024,10,1,21,Fiat,6637,Strada Adv.1.8 16V Dualogic Flex CE,2016,1,G,Gasolina,57850
001525-3,314,2024,10,1,21,Fiat,10071,Toro Ultra 2.0 16V 4x4 TB Diesel Aut.,2020,3,D,Diesel,126092
001424-9,314,2024,10,1,21,Fiat,6957,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019,1,G,Gasolina,41070
001161-4,314,2024,10,1,21,Fiat,644,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2009,1,G,Gasolina,17826
001161-4,314,2024,10,1,21,Fiat,644,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2003,1,G,Gasolina,10615
001245-9,314,2024,10,1,21,Fiat,4316,Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 2p,2008,1,G,Gasolina,15825
001050-2,314,2024,10,1,21,Fiat,653,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,1989,1,G,Gasolina,5423
001307-2,314,2024,10,1,21,Fiat,5242,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,2012,1,G,Gasolina,27721
001305-6,314,2024,10,1,21,Fiat,5243,UNO WAY 1.0 EVO Fire Flex 8V 5p,2011,1,G,Gasolina,27882
067003-0,314,2024,10,1,149,Fibravan,4660,Buggy Vip 1.6 8V Total Flex,2010,1,G,Gasolina,19592
003135-6,314,2024,10,1,22,Ford,672,Del Rey Belina Ghia,1987,1,G,Gasolina,4483
003025-2,314,2024,10,1,22,Ford,676,Del Rey Ghia 1.8 / 1.6 2p e 4p,1986,1,G,Gasolina,5399
003373-1,314,2024,10,1,22,Ford,6263,EcoSport SE 2.0 16V Flex 5p Aut.,2013,1,G,Gasolina,50254
003470-3,314,2024,10,1,22,Ford,8588,EcoSport TITANIUM 1.5 12V Flex 5p Aut.,2021,1,G,Gasolina,83948
003470-3,314,2024,10,1,22,Ford,8588,EcoSport TITANIUM 1.5 12V Flex 5p Aut.,2020,1,G,Gasolina,81525
003470-3,314,2024,10,1,22,Ford,8588,EcoSport TITANIUM 1.5 12V Flex 5p Aut.,2019,1,G,Gasolina,75407
003368-5,314,2024,10,1,22,Ford,6161,EcoSport TITANIUM 1.6 16V Flex 5p,2015,1,G,Gasolina,53870
003368-5,314,2024,10,1,22,Ford,6161,EcoSport TITANIUM 1.6 16V Flex 5p,2014,1,G,Gasolina,51845
003368-5,314,2024,10,1,22,Ford,6161,EcoSport TITANIUM 1.6 16V Flex 5p,2013,1,G,Gasolina,49220
003370-7,314,2024,10,1,22,Ford,6162,EcoSport TITANIUM 2.0 16V Flex 5p,2015,1,G,Gasolina,54312
003370-7,314,2024,10,1,22,Ford,6162,EcoSport TITANIUM 2.0 16V Flex 5p,2014,1,G,Gasolina,51922
003370-7,314,2024,10,1,22,Ford,6162,EcoSport TITANIUM 2.0 16V Flex 5p,2013,1,G,Gasolina,49645
003374-0,314,2024,10,1,22,Ford,6264,EcoSport TITANIUM 2.0 16V Flex 5p Aut.,2019,1,G,Gasolina,77065
003374-0,314,2024,10,1,22,Ford,6264,EcoSport TITANIUM 2.0 16V Flex 5p Aut.,2014,1,G,Gasolina,52458
003271-9,314,2024,10,1,22,Ford,684,EcoSport XLT 2.0/ 2.0 Flex 16V 5p Mec.,2005,1,G,Gasolina,24422
003005-8,314,2024,10,1,22,Ford,692,Escort GL 1.8i 16V 4p,1999,1,G,Gasolina,8029
003038-4,314,2024,10,1,22,Ford,706,Escort XR3 1.8 / 1.6 Beneton/Form./Laser,1985,1,G,Gasolina,3857
003046-5,314,2024,10,1,22,Ford,732,F-1000 Super Diesel / Super Diesel Turbo,1990,3,D,Diesel,62450
003310-3,314,2024,10,1,22,Ford,4135,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2010,1,G,Gasolina,20852
003286-7,314,2024,10,1,22,Ford,772,Fiesta 1.6 8V Flex/Class 1.6 8V Flex 5p,2006,1,G,Gasolina,17436
003311-1,314,2024,10,1,22,Ford,4136,Fiesta Sedan 1.0 8V Flex 4p,2008,1,G,Gasolina,20485
003228-0,314,2024,10,1,22,Ford,798,Focus 2.0 16V/ 2.0 16V Flex 5p,2008,1,G,Gasolina,21918
003228-0,314,2024,10,1,22,Ford,798,Focus 2.0 16V/ 2.0 16V Flex 5p,2002,1,G,Gasolina,13265
003284-0,314,2024,10,1,22,Ford,804,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,2010,1,G,Gasolina,30065
003284-0,314,2024,10,1,22,Ford,804,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,2009,1,G,Gasolina,26148
003284-0,314,2024,10,1,22,Ford,804,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,2007,1,G,Gasolina,19231
003284-0,314,2024,10,1,22,Ford,804,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,2005,1,G,Gasolina,16024
003284-0,314,2024,10,1,22,Ford,804,Focus Sedan 1.6/1.6 Flex 8V/16V 4p Mec.,2004,1,G,Gasolina,14503
003265-4,314,2024,10,1,22,Ford,805,Focus Sedan 1.8 16V 115cv 4p,2004,1,G,Gasolina,12265
003265-4,314,2024,10,1,22,Ford,805,Focus Sedan 1.8 16V 115cv 4p,2003,1,G,Gasolina,10797
003225-5,314,2024,10,1,22,Ford,806,Focus Sedan 2.0 16V/2.0 16V Flex 4p,2013,1,G,Gasolina,38906
003225-5,314,2024,10,1,22,Ford,806,Focus Sedan 2.0 16V/2.0 16V Flex 4p,2012,1,G,Gasolina,36181
003225-5,314,2024,10,1,22,Ford,806,Focus Sedan 2.0 16V/2.0 16V Flex 4p,2011,1,G,Gasolina,33081
003225-5,314,2024,10,1,22,Ford,806,Focus Sedan 2.0 16V/2.0 16V Flex 4p,2010,1,G,Gasolina,31430
