fipe_cod,tabela_id,anoref,mesref,tipo,marca_id,marca,modelo_id,modelo,anomod,comb_cod,comb_sigla,comb,valor
004068-1,310,2024,6,1,23,GM - Chevrolet,1213,Vectra CD 2.0 (modelo antigo),1994,1,G,Gasolina,11280
004066-5,310,2024,6,1,23,GM - Chevrolet,1224,Vectra GLS/Expres.2.2/ 2.0 e 2.0 CD 8V,1996,1,G,Gasolina,15397
004070-3,310,2024,6,1,23,GM - Chevrolet,1226,Veraneio S / Luxe 4.1,1987,1,G,Gasolina,18874
004335-4,310,2024,6,1,23,GM - Chevrolet,4259,Zafira Expres. 2.0 MPFI FlexPower 5p Aut,2007,1,G,Gasolina,24892
091003-1,310,2024,6,1,214,HITECH ELECTRIC,9439,e.co Truck 7,5kW (Elétrico),2018,1,G,Gasolina,83054
014061-9,310,2024,6,1,25,Honda,4971,CITY Sedan EX 1.5 Flex 16V 4p Aut.,2018,1,G,Gasolina,78075
014049-0,310,2024,6,1,25,Honda,4010,Civic Sedan LXS 1.8/1.8 Flex 16V Aut. 4p,2011,1,G,Gasolina,49365
014083-0,310,2024,6,1,25,Honda,6780,Fit DX 1.5 Flexone 16V 5p Mec.,2019,1,G,Gasolina,67729
014083-0,310,2024,6,1,25,Honda,6780,Fit DX 1.5 Flexone 16V 5p Mec.,2015,1,G,Gasolina,52286
014057-0,310,2024,6,1,25,Honda,4800,Fit EXL 1.5 Flex 16V 5p Mec,2009,1,G,Gasolina,38698
014081-3,310,2024,6,1,25,Honda,6781,Fit LX 1.5 Flexone 16V 5p Aut.,2017,1,G,Gasolina,66800
015069-0,310,2024,6,1,26,Hyundai,4403,AZERA GLS 3.3 V6 24V 4p Aut.,2009,1,G,Gasolina,38239
015140-8,310,2024,6,1,26,Hyundai,7832,Creta Pulse 1.6 16V Flex Mec.,2017,1,G,Gasolina,75795
015049-5,310,2024,6,1,26,Hyundai,1304,Elantra GLS 2.0 16V Mec.,2004,1,G,Gasolina,14835
015049-5,310,2024,6,1,26,Hyundai,1304,Elantra GLS 2.0 16V Mec.,2003,1,G,Gasolina,14431
015049-5,310,2024,6,1,26,Hyundai,1304,Elantra GLS 2.0 16V Mec.,2002,1,G,Gasolina,14037
015049-5,310,2024,6,1,26,Hyundai,1304,Elantra GLS 2.0 16V Mec.,2001,1,G,Gasolina,12258
015135-1,310,2024,6,1,26,Hyundai,7757,Elantra Special Edit. 2.0 16V Flex Aut.,2018,1,G,Gasolina,87437
015135-1,310,2024,6,1,26,Hyundai,7757,Elantra Special Edit. 2.0 16V Flex Aut.,2017,1,G,Gasolina,79191
015016-9,310,2024,6,1,26,Hyundai,1305,Elantra Wagon 1.8 16V,1998,1,G,Gasolina,8097
015016-9,310,2024,6,1,26,Hyundai,1305,Elantra Wagon 1.8 16V,1997,1,G,Gasolina,7697
015016-9,310,2024,6,1,26,Hyundai,1305,Elantra Wagon 1.8 16V,1996,1,G,Gasolina,6681
015087-8,310,2024,6,1,26,Hyundai,6176,EQUUS 4.6 V8 32V 366cv 4p Aut.,2013,1,G,Gasolina,144840
015087-8,310,2024,6,1,26,Hyundai,6176,EQUUS 4.6 V8 32V 366cv 4p Aut.,2012,1,G,Gasolina,122752
015038-0,310,2024,6,1,26,Hyundai,1320,H100 GL Diesel,1998,3,D,Diesel,15700
015103-3,310,2024,6,1,26,Hyundai,6437,HB20S Premium 1.6 Flex 16V Aut. 4p,2013,1,G,Gasolina,45075
015051-7,310,2024,6,1,26,Hyundai,1333,Santa Fe GLS 2.7 V6 4x4TipTronic,2005,1,G,Gasolina,27146
015063-0,310,2024,6,1,26,Hyundai,1345,Tucson 2.0 16V Mec.,2007,1,G,Gasolina,28929
083003-8,310,2024,6,1,185,RAM,9215,2500 LARAM. 6.7 NIGHT ED. TB CD 4x4 Die.,2021,3,D,Diesel,372456
027013-0,310,2024,6,1,54,Subaru,2127,Forester 2.0 4x4 Mec.,1998,1,G,Gasolina,15142
027024-5,310,2024,6,1,54,Subaru,2126,Forester 2.0/2.0 S/2.0 ES 4x4 Aut.,2017,1,G,Gasolina,105369
027024-5,310,2024,6,1,54,Subaru,2126,Forester 2.0/2.0 S/2.0 ES 4x4 Aut.,2011,1,G,Gasolina,47025
027024-5,310,2024,6,1,54,Subaru,2126,Forester 2.0/2.0 S/2.0 ES 4x4 Aut.,2003,1,G,Gasolina,25592
027024-5,310,2024,6,1,54,Subaru,2126,Forester 2.0/2.0 S/2.0 ES 4x4 Aut.,1997,1,G,Gasolina,15863
027021-0,310,2024,6,1,54,Subaru,2135,Impreza GL 4x4 2.0 16V,1995,1,G,Gasolina,10322
027016-4,310,2024,6,1,54,Subaru,2140,Impreza SW GL 1.6/1.8/2.0 4x4 16V,1996,1,G,Gasolina,14116
027016-4,310,2024,6,1,54,Subaru,2140,Impreza SW GL 1.6/1.8/2.0 4x4 16V,1993,1,G,Gasolina,9741
027041-5,310,2024,6,1,54,Subaru,2141,Impreza SW GT 2.0 16V 4x4 Turbo Mec.,2002,1,G,Gasolina,28288
027041-5,310,2024,6,1,54,Subaru,2141,Impreza SW GT 2.0 16V 4x4 Turbo Mec.,2001,1,G,Gasolina,27265
027042-3,310,2024,6,1,54,Subaru,2142,Impreza SW GX 2.0 16v 4x4 Aut.,2002,1,G,Gasolina,26983
027042-3,310,2024,6,1,54,Subaru,2142,Impreza SW GX 2.0 16v 4x4 Aut.,2001,1,G,Gasolina,24619
027044-0,310,2024,6,1,54,Subaru,2143,Impreza SW WRX 2.0 16v 4x4 TB,2005,1,G,Gasolina,79513
027044-0,310,2024,6,1,54,Subaru,2143,Impreza SW WRX 2.0 16v 4x4 TB,2003,1,G,Gasolina,53760
027044-0,310,2024,6,1,54,Subaru,2143,Impreza SW WRX 2.0 16v 4x4 TB,2002,1,G,Gasolina,43872
027044-0,310,2024,6,1,54,Subaru,2143,Impreza SW WRX 2.0 16v 4x4 TB,2001,1,G,Gasolina,42667
027049-0,310,2024,6,1,54,Subaru,3913,Impreza SW WRX 2.5 16V TB 4x4 5p,2007,1,G,Gasolina,109139
027049-0,310,2024,6,1,54,Subaru,3913,Impreza SW WRX 2.5 16V TB 4x4 5p,2006,1,G,Gasolina,86794
027050-4,310,2024,6,1,54,Subaru,4587,Impreza WRX 2.5 16V TB 4x4 5p,2007,1,G,Gasolina,64986
027033-4,310,2024,6,1,54,Subaru,2149,Legacy GL TW 2.0 4x4 Mec.,1995,1,G,Gasolina,7870
027028-8,310,2024,6,1,54,Subaru,2159,Outback 2.5 4x4 Aut.,2001,1,G,Gasolina,24825
027008-3,310,2024,6,1,54,Subaru,2162,SVX Cupê 3.3 4x4 Aut,1992,1,G,Gasolina,21973
